,Date,Hour,Count,Weekday
2014-06-01 00:00:00,2014-06-01,0,11,Sunday
2014-06-01 01:00:00,2014-06-01,1,9,Sunday
2014-06-01 02:00:00,2014-06-01,2,1,Sunday
2014-06-01 04:00:00,2014-06-01,4,3,Sunday
2014-06-01 05:00:00,2014-06-01,5,3,Sunday
2014-06-01 06:00:00,2014-06-01,6,3,Sunday
2014-06-01 07:00:00,2014-06-01,7,2,Sunday
2014-06-01 08:00:00,2014-06-01,8,1,Sunday
2014-06-01 09:00:00,2014-06-01,9,10,Sunday
2014-06-01 10:00:00,2014-06-01,10,10,Sunday
2014-06-01 11:00:00,2014-06-01,11,12,Sunday
2014-06-01 12:00:00,2014-06-01,12,20,Sunday
2014-06-01 13:00:00,2014-06-01,13,13,Sunday
2014-06-01 14:00:00,2014-06-01,14,21,Sunday
2014-06-01 15:00:00,2014-06-01,15,30,Sunday
2014-06-01 16:00:00,2014-06-01,16,26,Sunday
2014-06-01 17:00:00,2014-06-01,17,21,Sunday
2014-06-01 18:00:00,2014-06-01,18,19,Sunday
2014-06-01 19:00:00,2014-06-01,19,16,Sunday
2014-06-01 20:00:00,2014-06-01,20,14,Sunday
2014-06-01 21:00:00,2014-06-01,21,21,Sunday
2014-06-01 22:00:00,2014-06-01,22,18,Sunday
2014-06-01 23:00:00,2014-06-01,23,13,Sunday
2014-06-07 00:00:00,2014-06-07,0,12,Saturday
2014-06-07 01:00:00,2014-06-07,1,4,Saturday
2014-06-07 03:00:00,2014-06-07,3,3,Saturday
2014-06-07 04:00:00,2014-06-07,4,7,Saturday
2014-06-07 05:00:00,2014-06-07,5,4,Saturday
2014-06-07 06:00:00,2014-06-07,6,5,Saturday
2014-06-07 07:00:00,2014-06-07,7,6,Saturday
2014-06-07 08:00:00,2014-06-07,8,3,Saturday
2014-06-07 09:00:00,2014-06-07,9,3,Saturday
2014-06-07 10:00:00,2014-06-07,10,7,Saturday
2014-06-07 11:00:00,2014-06-07,11,4,Saturday
2014-06-07 12:00:00,2014-06-07,12,5,Saturday
2014-06-07 13:00:00,2014-06-07,13,13,Saturday
2014-06-07 14:00:00,2014-06-07,14,7,Saturday
2014-06-07 15:00:00,2014-06-07,15,7,Saturday
2014-06-07 16:00:00,2014-06-07,16,14,Saturday
2014-06-07 17:00:00,2014-06-07,17,18,Saturday
2014-06-07 18:00:00,2014-06-07,18,15,Saturday
2014-06-07 19:00:00,2014-06-07,19,10,Saturday
2014-06-07 20:00:00,2014-06-07,20,11,Saturday
2014-06-07 21:00:00,2014-06-07,21,11,Saturday
2014-06-07 22:00:00,2014-06-07,22,10,Saturday
2014-06-07 23:00:00,2014-06-07,23,5,Saturday
2014-06-08 00:00:00,2014-06-08,0,8,Sunday
2014-06-08 01:00:00,2014-06-08,1,4,Sunday
2014-06-08 02:00:00,2014-06-08,2,1,Sunday
2014-06-08 03:00:00,2014-06-08,3,1,Sunday
2014-06-08 04:00:00,2014-06-08,4,3,Sunday
2014-06-08 05:00:00,2014-06-08,5,2,Sunday
2014-06-08 06:00:00,2014-06-08,6,2,Sunday
2014-06-08 07:00:00,2014-06-08,7,4,Sunday
2014-06-08 08:00:00,2014-06-08,8,2,Sunday
2014-06-08 09:00:00,2014-06-08,9,4,Sunday
2014-06-08 10:00:00,2014-06-08,10,11,Sunday
2014-06-08 11:00:00,2014-06-08,11,11,Sunday
2014-06-08 12:00:00,2014-06-08,12,14,Sunday
2014-06-08 13:00:00,2014-06-08,13,13,Sunday
2014-06-08 14:00:00,2014-06-08,14,15,Sunday
2014-06-08 15:00:00,2014-06-08,15,23,Sunday
2014-06-08 16:00:00,2014-06-08,16,17,Sunday
2014-06-08 17:00:00,2014-06-08,17,24,Sunday
2014-06-08 18:00:00,2014-06-08,18,18,Sunday
2014-06-08 19:00:00,2014-06-08,19,14,Sunday
2014-06-08 20:00:00,2014-06-08,20,16,Sunday
2014-06-08 21:00:00,2014-06-08,21,17,Sunday
2014-06-08 22:00:00,2014-06-08,22,23,Sunday
2014-06-08 23:00:00,2014-06-08,23,10,Sunday
2014-06-14 00:00:00,2014-06-14,0,19,Saturday
2014-06-14 01:00:00,2014-06-14,1,5,Saturday
2014-06-14 02:00:00,2014-06-14,2,5,Saturday
2014-06-14 03:00:00,2014-06-14,3,2,Saturday
2014-06-14 04:00:00,2014-06-14,4,3,Saturday
2014-06-14 05:00:00,2014-06-14,5,1,Saturday
2014-06-14 06:00:00,2014-06-14,6,12,Saturday
2014-06-14 08:00:00,2014-06-14,8,2,Saturday
2014-06-14 09:00:00,2014-06-14,9,3,Saturday
2014-06-14 10:00:00,2014-06-14,10,5,Saturday
2014-06-14 11:00:00,2014-06-14,11,9,Saturday
2014-06-14 12:00:00,2014-06-14,12,6,Saturday
2014-06-14 13:00:00,2014-06-14,13,14,Saturday
2014-06-14 14:00:00,2014-06-14,14,11,Saturday
2014-06-14 15:00:00,2014-06-14,15,19,Saturday
2014-06-14 16:00:00,2014-06-14,16,16,Saturday
2014-06-14 17:00:00,2014-06-14,17,5,Saturday
2014-06-14 18:00:00,2014-06-14,18,11,Saturday
2014-06-14 19:00:00,2014-06-14,19,12,Saturday
2014-06-14 20:00:00,2014-06-14,20,9,Saturday
2014-06-14 21:00:00,2014-06-14,21,9,Saturday
