,Date,Hour,Count,Weekday
2014-09-01 00:00:00,2014-09-01,0,9,Monday
2014-09-01 01:00:00,2014-09-01,1,1,Monday
2014-09-01 03:00:00,2014-09-01,3,1,Monday
2014-09-01 04:00:00,2014-09-01,4,3,Monday
2014-09-01 05:00:00,2014-09-01,5,6,Monday
2014-09-01 06:00:00,2014-09-01,6,6,Monday
2014-09-01 07:00:00,2014-09-01,7,8,Monday
2014-09-01 08:00:00,2014-09-01,8,10,Monday
2014-09-01 09:00:00,2014-09-01,9,17,Monday
2014-09-01 10:00:00,2014-09-01,10,13,Monday
2014-09-01 11:00:00,2014-09-01,11,17,Monday
2014-09-01 12:00:00,2014-09-01,12,15,Monday
2014-09-01 13:00:00,2014-09-01,13,19,Monday
2014-09-01 14:00:00,2014-09-01,14,29,Monday
2014-09-01 15:00:00,2014-09-01,15,46,Monday
2014-09-01 16:00:00,2014-09-01,16,36,Monday
2014-09-01 17:00:00,2014-09-01,17,31,Monday
2014-09-01 18:00:00,2014-09-01,18,31,Monday
2014-09-01 19:00:00,2014-09-01,19,31,Monday
2014-09-01 20:00:00,2014-09-01,20,29,Monday
2014-09-01 21:00:00,2014-09-01,21,30,Monday
2014-09-01 22:00:00,2014-09-01,22,40,Monday
2014-09-01 23:00:00,2014-09-01,23,28,Monday
2014-09-02 00:00:00,2014-09-02,0,5,Tuesday
2014-09-02 02:00:00,2014-09-02,2,1,Tuesday
2014-09-02 03:00:00,2014-09-02,3,10,Tuesday
2014-09-02 04:00:00,2014-09-02,4,10,Tuesday
2014-09-02 05:00:00,2014-09-02,5,21,Tuesday
2014-09-02 06:00:00,2014-09-02,6,19,Tuesday
2014-09-02 07:00:00,2014-09-02,7,15,Tuesday
2014-09-02 08:00:00,2014-09-02,8,16,Tuesday
2014-09-02 09:00:00,2014-09-02,9,16,Tuesday
2014-09-02 10:00:00,2014-09-02,10,14,Tuesday
2014-09-02 11:00:00,2014-09-02,11,20,Tuesday
2014-09-02 12:00:00,2014-09-02,12,22,Tuesday
2014-09-02 13:00:00,2014-09-02,13,24,Tuesday
2014-09-02 14:00:00,2014-09-02,14,32,Tuesday
2014-09-02 15:00:00,2014-09-02,15,23,Tuesday
2014-09-02 16:00:00,2014-09-02,16,32,Tuesday
2014-09-02 17:00:00,2014-09-02,17,29,Tuesday
2014-09-02 18:00:00,2014-09-02,18,12,Tuesday
2014-09-02 19:00:00,2014-09-02,19,24,Tuesday
2014-09-02 20:00:00,2014-09-02,20,19,Tuesday
2014-09-02 21:00:00,2014-09-02,21,25,Tuesday
2014-09-02 22:00:00,2014-09-02,22,29,Tuesday
2014-09-02 23:00:00,2014-09-02,23,18,Tuesday
2014-09-03 00:00:00,2014-09-03,0,9,Wednesday
2014-09-03 01:00:00,2014-09-03,1,3,Wednesday
2014-09-03 02:00:00,2014-09-03,2,2,Wednesday
2014-09-03 03:00:00,2014-09-03,3,4,Wednesday
2014-09-03 04:00:00,2014-09-03,4,10,Wednesday
2014-09-03 05:00:00,2014-09-03,5,6,Wednesday
2014-09-03 06:00:00,2014-09-03,6,10,Wednesday
2014-09-03 07:00:00,2014-09-03,7,8,Wednesday
2014-09-03 08:00:00,2014-09-03,8,9,Wednesday
2014-09-03 09:00:00,2014-09-03,9,11,Wednesday
2014-09-03 10:00:00,2014-09-03,10,9,Wednesday
2014-09-03 11:00:00,2014-09-03,11,21,Wednesday
2014-09-03 12:00:00,2014-09-03,12,10,Wednesday
2014-09-03 13:00:00,2014-09-03,13,13,Wednesday
2014-09-03 14:00:00,2014-09-03,14,26,Wednesday
2014-09-03 15:00:00,2014-09-03,15,25,Wednesday
2014-09-03 16:00:00,2014-09-03,16,33,Wednesday
2014-09-03 17:00:00,2014-09-03,17,14,Wednesday
2014-09-03 18:00:00,2014-09-03,18,16,Wednesday
2014-09-03 19:00:00,2014-09-03,19,18,Wednesday
2014-09-03 20:00:00,2014-09-03,20,22,Wednesday
2014-09-03 21:00:00,2014-09-03,21,17,Wednesday
2014-09-03 22:00:00,2014-09-03,22,27,Wednesday
2014-09-03 23:00:00,2014-09-03,23,9,Wednesday
2014-09-04 00:00:00,2014-09-04,0,6,Thursday
2014-09-04 01:00:00,2014-09-04,1,4,Thursday
2014-09-04 03:00:00,2014-09-04,3,2,Thursday
2014-09-04 04:00:00,2014-09-04,4,10,Thursday
2014-09-04 05:00:00,2014-09-04,5,10,Thursday
2014-09-04 06:00:00,2014-09-04,6,3,Thursday
2014-09-04 07:00:00,2014-09-04,7,15,Thursday
2014-09-04 08:00:00,2014-09-04,8,2,Thursday
2014-09-04 09:00:00,2014-09-04,9,8,Thursday
2014-09-04 10:00:00,2014-09-04,10,18,Thursday
2014-09-04 11:00:00,2014-09-04,11,10,Thursday
2014-09-04 12:00:00,2014-09-04,12,10,Thursday
2014-09-04 13:00:00,2014-09-04,13,18,Thursday
2014-09-04 14:00:00,2014-09-04,14,18,Thursday
2014-09-04 15:00:00,2014-09-04,15,39,Thursday
2014-09-04 16:00:00,2014-09-04,16,13,Thursday
2014-09-04 17:00:00,2014-09-04,17,24,Thursday
2014-09-04 18:00:00,2014-09-04,18,22,Thursday
2014-09-04 19:00:00,2014-09-04,19,23,Thursday
2014-09-04 20:00:00,2014-09-04,20,22,Thursday
2014-09-04 21:00:00,2014-09-04,21,28,Thursday
2014-09-04 22:00:00,2014-09-04,22,19,Thursday
2014-09-04 23:00:00,2014-09-04,23,12,Thursday
2014-09-05 00:00:00,2014-09-05,0,9,Friday
