,Date,Hour,Count,Weekday
2014-08-02 00:00:00,2014-08-02,0,67,Saturday
2014-08-02 01:00:00,2014-08-02,1,38,Saturday
2014-08-02 02:00:00,2014-08-02,2,31,Saturday
2014-08-02 03:00:00,2014-08-02,3,24,Saturday
2014-08-02 04:00:00,2014-08-02,4,25,Saturday
2014-08-02 05:00:00,2014-08-02,5,34,Saturday
2014-08-02 06:00:00,2014-08-02,6,32,Saturday
2014-08-02 07:00:00,2014-08-02,7,50,Saturday
2014-08-02 08:00:00,2014-08-02,8,68,Saturday
2014-08-02 09:00:00,2014-08-02,9,74,Saturday
2014-08-02 10:00:00,2014-08-02,10,106,Saturday
2014-08-02 11:00:00,2014-08-02,11,82,Saturday
2014-08-02 12:00:00,2014-08-02,12,82,Saturday
2014-08-02 13:00:00,2014-08-02,13,98,Saturday
2014-08-02 14:00:00,2014-08-02,14,104,Saturday
2014-08-02 15:00:00,2014-08-02,15,125,Saturday
2014-08-02 16:00:00,2014-08-02,16,129,Saturday
2014-08-02 17:00:00,2014-08-02,17,110,Saturday
2014-08-02 18:00:00,2014-08-02,18,124,Saturday
2014-08-02 19:00:00,2014-08-02,19,112,Saturday
2014-08-02 20:00:00,2014-08-02,20,156,Saturday
2014-08-02 21:00:00,2014-08-02,21,125,Saturday
2014-08-02 22:00:00,2014-08-02,22,113,Saturday
2014-08-02 23:00:00,2014-08-02,23,106,Saturday
2014-08-03 00:00:00,2014-08-03,0,67,Sunday
2014-08-03 01:00:00,2014-08-03,1,53,Sunday
2014-08-03 02:00:00,2014-08-03,2,39,Sunday
2014-08-03 03:00:00,2014-08-03,3,33,Sunday
2014-08-03 04:00:00,2014-08-03,4,24,Sunday
2014-08-03 05:00:00,2014-08-03,5,24,Sunday
2014-08-03 06:00:00,2014-08-03,6,28,Sunday
2014-08-03 07:00:00,2014-08-03,7,38,Sunday
2014-08-03 08:00:00,2014-08-03,8,50,Sunday
2014-08-03 09:00:00,2014-08-03,9,72,Sunday
2014-08-03 10:00:00,2014-08-03,10,89,Sunday
2014-08-03 11:00:00,2014-08-03,11,90,Sunday
2014-08-03 12:00:00,2014-08-03,12,118,Sunday
2014-08-03 13:00:00,2014-08-03,13,113,Sunday
2014-08-03 14:00:00,2014-08-03,14,125,Sunday
2014-08-03 15:00:00,2014-08-03,15,162,Sunday
2014-08-03 16:00:00,2014-08-03,16,136,Sunday
2014-08-03 17:00:00,2014-08-03,17,143,Sunday
2014-08-03 18:00:00,2014-08-03,18,117,Sunday
2014-08-03 19:00:00,2014-08-03,19,134,Sunday
2014-08-03 20:00:00,2014-08-03,20,151,Sunday
2014-08-03 21:00:00,2014-08-03,21,127,Sunday
2014-08-03 22:00:00,2014-08-03,22,108,Sunday
2014-08-03 23:00:00,2014-08-03,23,40,Sunday
2014-08-09 00:00:00,2014-08-09,0,80,Saturday
2014-08-09 01:00:00,2014-08-09,1,35,Saturday
2014-08-09 02:00:00,2014-08-09,2,39,Saturday
2014-08-09 03:00:00,2014-08-09,3,37,Saturday
2014-08-09 04:00:00,2014-08-09,4,26,Saturday
2014-08-09 05:00:00,2014-08-09,5,23,Saturday
2014-08-09 06:00:00,2014-08-09,6,38,Saturday
2014-08-09 07:00:00,2014-08-09,7,43,Saturday
2014-08-09 08:00:00,2014-08-09,8,52,Saturday
2014-08-09 09:00:00,2014-08-09,9,61,Saturday
2014-08-09 10:00:00,2014-08-09,10,68,Saturday
2014-08-09 11:00:00,2014-08-09,11,105,Saturday
2014-08-09 12:00:00,2014-08-09,12,79,Saturday
2014-08-09 13:00:00,2014-08-09,13,99,Saturday
2014-08-09 14:00:00,2014-08-09,14,124,Saturday
2014-08-09 15:00:00,2014-08-09,15,124,Saturday
2014-08-09 16:00:00,2014-08-09,16,126,Saturday
2014-08-09 17:00:00,2014-08-09,17,122,Saturday
2014-08-09 18:00:00,2014-08-09,18,120,Saturday
2014-08-09 19:00:00,2014-08-09,19,101,Saturday
2014-08-09 20:00:00,2014-08-09,20,130,Saturday
2014-08-09 21:00:00,2014-08-09,21,124,Saturday
2014-08-09 22:00:00,2014-08-09,22,132,Saturday
2014-08-09 23:00:00,2014-08-09,23,108,Saturday
2014-08-10 00:00:00,2014-08-10,0,76,Sunday
2014-08-10 01:00:00,2014-08-10,1,56,Sunday
2014-08-10 02:00:00,2014-08-10,2,35,Sunday
2014-08-10 03:00:00,2014-08-10,3,32,Sunday
2014-08-10 04:00:00,2014-08-10,4,24,Sunday
2014-08-10 05:00:00,2014-08-10,5,26,Sunday
2014-08-10 06:00:00,2014-08-10,6,22,Sunday
2014-08-10 07:00:00,2014-08-10,7,36,Sunday
2014-08-10 08:00:00,2014-08-10,8,55,Sunday
2014-08-10 09:00:00,2014-08-10,9,71,Sunday
2014-08-10 10:00:00,2014-08-10,10,79,Sunday
2014-08-10 11:00:00,2014-08-10,11,106,Sunday
2014-08-10 12:00:00,2014-08-10,12,109,Sunday
2014-08-10 13:00:00,2014-08-10,13,129,Sunday
2014-08-10 14:00:00,2014-08-10,14,117,Sunday
2014-08-10 15:00:00,2014-08-10,15,137,Sunday
2014-08-10 16:00:00,2014-08-10,16,153,Sunday
2014-08-10 17:00:00,2014-08-10,17,134,Sunday
2014-08-10 18:00:00,2014-08-10,18,114,Sunday
2014-08-10 19:00:00,2014-08-10,19,136,Sunday
2014-08-10 20:00:00,2014-08-10,20,108,Sunday
2014-08-10 21:00:00,2014-08-10,21,115,Sunday
2014-08-10 22:00:00,2014-08-10,22,122,Sunday
2014-08-10 23:00:00,2014-08-10,23,48,Sunday
2014-08-16 00:00:00,2014-08-16,0,59,Saturday
2014-08-16 01:00:00,2014-08-16,1,53,Saturday
2014-08-16 02:00:00,2014-08-16,2,31,Saturday
2014-08-16 03:00:00,2014-08-16,3,37,Saturday
2014-08-16 04:00:00,2014-08-16,4,21,Saturday
2014-08-16 05:00:00,2014-08-16,5,21,Saturday
2014-08-16 06:00:00,2014-08-16,6,25,Saturday
2014-08-16 07:00:00,2014-08-16,7,43,Saturday
2014-08-16 08:00:00,2014-08-16,8,59,Saturday
2014-08-16 09:00:00,2014-08-16,9,90,Saturday
2014-08-16 10:00:00,2014-08-16,10,78,Saturday
2014-08-16 11:00:00,2014-08-16,11,101,Saturday
2014-08-16 12:00:00,2014-08-16,12,94,Saturday
2014-08-16 13:00:00,2014-08-16,13,101,Saturday
2014-08-16 14:00:00,2014-08-16,14,112,Saturday
2014-08-16 15:00:00,2014-08-16,15,115,Saturday
2014-08-16 16:00:00,2014-08-16,16,106,Saturday
