,Date,Hour,Count,Weekday
2014-05-03 00:00:00,2014-05-03,0,78,Saturday
2014-05-03 01:00:00,2014-05-03,1,71,Saturday
2014-05-03 02:00:00,2014-05-03,2,52,Saturday
2014-05-03 03:00:00,2014-05-03,3,36,Saturday
2014-05-03 04:00:00,2014-05-03,4,32,Saturday
2014-05-03 05:00:00,2014-05-03,5,35,Saturday
2014-05-03 06:00:00,2014-05-03,6,48,Saturday
2014-05-03 07:00:00,2014-05-03,7,56,Saturday
2014-05-03 08:00:00,2014-05-03,8,59,Saturday
2014-05-03 09:00:00,2014-05-03,9,70,Saturday
2014-05-03 10:00:00,2014-05-03,10,81,Saturday
2014-05-03 11:00:00,2014-05-03,11,99,Saturday
2014-05-03 12:00:00,2014-05-03,12,116,Saturday
2014-05-03 13:00:00,2014-05-03,13,129,Saturday
2014-05-03 14:00:00,2014-05-03,14,152,Saturday
2014-05-03 15:00:00,2014-05-03,15,194,Saturday
2014-05-03 16:00:00,2014-05-03,16,147,Saturday
2014-05-03 17:00:00,2014-05-03,17,156,Saturday
2014-05-03 18:00:00,2014-05-03,18,178,Saturday
2014-05-03 19:00:00,2014-05-03,19,176,Saturday
2014-05-03 20:00:00,2014-05-03,20,171,Saturday
2014-05-03 21:00:00,2014-05-03,21,196,Saturday
2014-05-03 22:00:00,2014-05-03,22,163,Saturday
2014-05-03 23:00:00,2014-05-03,23,167,Saturday
2014-05-04 00:00:00,2014-05-04,0,168,Sunday
2014-05-04 01:00:00,2014-05-04,1,101,Sunday
2014-05-04 02:00:00,2014-05-04,2,92,Sunday
2014-05-04 03:00:00,2014-05-04,3,93,Sunday
2014-05-04 04:00:00,2014-05-04,4,98,Sunday
2014-05-04 05:00:00,2014-05-04,5,67,Sunday
2014-05-04 06:00:00,2014-05-04,6,36,Sunday
2014-05-04 07:00:00,2014-05-04,7,40,Sunday
2014-05-04 08:00:00,2014-05-04,8,39,Sunday
2014-05-04 09:00:00,2014-05-04,9,48,Sunday
2014-05-04 10:00:00,2014-05-04,10,54,Sunday
2014-05-04 11:00:00,2014-05-04,11,78,Sunday
2014-05-04 12:00:00,2014-05-04,12,91,Sunday
2014-05-04 13:00:00,2014-05-04,13,118,Sunday
2014-05-04 14:00:00,2014-05-04,14,97,Sunday
2014-05-04 15:00:00,2014-05-04,15,104,Sunday
2014-05-04 16:00:00,2014-05-04,16,105,Sunday
2014-05-04 17:00:00,2014-05-04,17,89,Sunday
2014-05-04 18:00:00,2014-05-04,18,87,Sunday
2014-05-04 19:00:00,2014-05-04,19,74,Sunday
2014-05-04 20:00:00,2014-05-04,20,73,Sunday
2014-05-04 21:00:00,2014-05-04,21,68,Sunday
2014-05-04 22:00:00,2014-05-04,22,61,Sunday
2014-05-04 23:00:00,2014-05-04,23,32,Sunday
2014-05-10 00:00:00,2014-05-10,0,94,Saturday
2014-05-10 01:00:00,2014-05-10,1,58,Saturday
2014-05-10 02:00:00,2014-05-10,2,35,Saturday
2014-05-10 03:00:00,2014-05-10,3,35,Saturday
2014-05-10 04:00:00,2014-05-10,4,16,Saturday
2014-05-10 05:00:00,2014-05-10,5,43,Saturday
2014-05-10 06:00:00,2014-05-10,6,56,Saturday
2014-05-10 07:00:00,2014-05-10,7,60,Saturday
2014-05-10 08:00:00,2014-05-10,8,88,Saturday
2014-05-10 09:00:00,2014-05-10,9,82,Saturday
2014-05-10 10:00:00,2014-05-10,10,103,Saturday
2014-05-10 11:00:00,2014-05-10,11,124,Saturday
2014-05-10 12:00:00,2014-05-10,12,109,Saturday
2014-05-10 13:00:00,2014-05-10,13,139,Saturday
2014-05-10 14:00:00,2014-05-10,14,156,Saturday
2014-05-10 15:00:00,2014-05-10,15,162,Saturday
2014-05-10 16:00:00,2014-05-10,16,136,Saturday
2014-05-10 17:00:00,2014-05-10,17,175,Saturday
2014-05-10 18:00:00,2014-05-10,18,186,Saturday
2014-05-10 19:00:00,2014-05-10,19,183,Saturday
2014-05-10 20:00:00,2014-05-10,20,164,Saturday
2014-05-10 21:00:00,2014-05-10,21,232,Saturday
2014-05-10 22:00:00,2014-05-10,22,246,Saturday
2014-05-10 23:00:00,2014-05-10,23,206,Saturday
