,Date,Hour,Count,Weekday
2014-08-01 00:00:00,2014-08-01,0,98,Friday
2014-08-01 01:00:00,2014-08-01,1,64,Friday
2014-08-01 02:00:00,2014-08-01,2,46,Friday
2014-08-01 03:00:00,2014-08-01,3,47,Friday
2014-08-01 04:00:00,2014-08-01,4,54,Friday
2014-08-01 05:00:00,2014-08-01,5,79,Friday
2014-08-01 06:00:00,2014-08-01,6,155,Friday
2014-08-01 07:00:00,2014-08-01,7,163,Friday
2014-08-01 08:00:00,2014-08-01,8,134,Friday
2014-08-01 09:00:00,2014-08-01,9,147,Friday
2014-08-01 10:00:00,2014-08-01,10,126,Friday
2014-08-01 11:00:00,2014-08-01,11,111,Friday
2014-08-01 12:00:00,2014-08-01,12,108,Friday
2014-08-01 13:00:00,2014-08-01,13,167,Friday
2014-08-01 14:00:00,2014-08-01,14,130,Friday
2014-08-01 15:00:00,2014-08-01,15,123,Friday
2014-08-01 16:00:00,2014-08-01,16,150,Friday
2014-08-01 17:00:00,2014-08-01,17,197,Friday
2014-08-01 18:00:00,2014-08-01,18,207,Friday
2014-08-01 19:00:00,2014-08-01,19,207,Friday
2014-08-01 20:00:00,2014-08-01,20,202,Friday
2014-08-01 21:00:00,2014-08-01,21,251,Friday
2014-08-01 22:00:00,2014-08-01,22,282,Friday
2014-08-01 23:00:00,2014-08-01,23,279,Friday
2014-08-04 00:00:00,2014-08-04,0,54,Monday
2014-08-04 01:00:00,2014-08-04,1,28,Monday
2014-08-04 02:00:00,2014-08-04,2,27,Monday
2014-08-04 03:00:00,2014-08-04,3,63,Monday
2014-08-04 04:00:00,2014-08-04,4,74,Monday
2014-08-04 05:00:00,2014-08-04,5,100,Monday
2014-08-04 06:00:00,2014-08-04,6,144,Monday
2014-08-04 07:00:00,2014-08-04,7,129,Monday
2014-08-04 08:00:00,2014-08-04,8,138,Monday
2014-08-04 09:00:00,2014-08-04,9,121,Monday
2014-08-04 10:00:00,2014-08-04,10,99,Monday
2014-08-04 11:00:00,2014-08-04,11,102,Monday
2014-08-04 12:00:00,2014-08-04,12,97,Monday
2014-08-04 13:00:00,2014-08-04,13,113,Monday
2014-08-04 14:00:00,2014-08-04,14,105,Monday
2014-08-04 15:00:00,2014-08-04,15,100,Monday
2014-08-04 16:00:00,2014-08-04,16,105,Monday
2014-08-04 17:00:00,2014-08-04,17,128,Monday
2014-08-04 18:00:00,2014-08-04,18,133,Monday
2014-08-04 19:00:00,2014-08-04,19,119,Monday
2014-08-04 20:00:00,2014-08-04,20,130,Monday
2014-08-04 21:00:00,2014-08-04,21,125,Monday
2014-08-04 22:00:00,2014-08-04,22,117,Monday
2014-08-04 23:00:00,2014-08-04,23,79,Monday
2014-08-05 00:00:00,2014-08-05,0,66,Tuesday
2014-08-05 01:00:00,2014-08-05,1,29,Tuesday
2014-08-05 02:00:00,2014-08-05,2,29,Tuesday
2014-08-05 03:00:00,2014-08-05,3,46,Tuesday
2014-08-05 04:00:00,2014-08-05,4,61,Tuesday
2014-08-05 05:00:00,2014-08-05,5,102,Tuesday
2014-08-05 06:00:00,2014-08-05,6,139,Tuesday
