,Date,Hour,Count,Weekday
2014-04-01 03:00:00,2014-04-01,3,3,Tuesday
2014-04-01 04:00:00,2014-04-01,4,4,Tuesday
2014-04-01 05:00:00,2014-04-01,5,5,Tuesday
2014-04-01 06:00:00,2014-04-01,6,4,Tuesday
2014-04-01 07:00:00,2014-04-01,7,4,Tuesday
2014-04-01 08:00:00,2014-04-01,8,7,Tuesday
2014-04-01 09:00:00,2014-04-01,9,7,Tuesday
2014-04-01 10:00:00,2014-04-01,10,14,Tuesday
2014-04-01 11:00:00,2014-04-01,11,2,Tuesday
2014-04-01 12:00:00,2014-04-01,12,11,Tuesday
2014-04-01 13:00:00,2014-04-01,13,9,Tuesday
2014-04-01 14:00:00,2014-04-01,14,12,Tuesday
2014-04-01 15:00:00,2014-04-01,15,15,Tuesday
2014-04-01 16:00:00,2014-04-01,16,8,Tuesday
2014-04-01 17:00:00,2014-04-01,17,10,Tuesday
2014-04-01 18:00:00,2014-04-01,18,9,Tuesday
2014-04-01 19:00:00,2014-04-01,19,12,Tuesday
2014-04-01 20:00:00,2014-04-01,20,5,Tuesday
2014-04-01 21:00:00,2014-04-01,21,8,Tuesday
2014-04-01 22:00:00,2014-04-01,22,8,Tuesday
2014-04-01 23:00:00,2014-04-01,23,7,Tuesday
2014-04-02 00:00:00,2014-04-02,0,1,Wednesday
2014-04-02 03:00:00,2014-04-02,3,1,Wednesday
2014-04-02 04:00:00,2014-04-02,4,3,Wednesday
2014-04-02 05:00:00,2014-04-02,5,6,Wednesday
2014-04-02 06:00:00,2014-04-02,6,1,Wednesday
2014-04-02 07:00:00,2014-04-02,7,6,Wednesday
2014-04-02 08:00:00,2014-04-02,8,1,Wednesday
2014-04-02 09:00:00,2014-04-02,9,6,Wednesday
2014-04-02 10:00:00,2014-04-02,10,4,Wednesday
2014-04-02 11:00:00,2014-04-02,11,13,Wednesday
2014-04-02 12:00:00,2014-04-02,12,6,Wednesday
2014-04-02 13:00:00,2014-04-02,13,7,Wednesday
2014-04-02 14:00:00,2014-04-02,14,13,Wednesday
2014-04-02 15:00:00,2014-04-02,15,15,Wednesday
2014-04-02 16:00:00,2014-04-02,16,7,Wednesday
2014-04-02 17:00:00,2014-04-02,17,7,Wednesday
2014-04-02 18:00:00,2014-04-02,18,9,Wednesday
2014-04-02 19:00:00,2014-04-02,19,9,Wednesday
2014-04-02 20:00:00,2014-04-02,20,3,Wednesday
