,Date,Hour,Count,Weekday
2014-09-06 00:00:00,2014-09-06,0,390,Saturday
2014-09-06 01:00:00,2014-09-06,1,225,Saturday
2014-09-06 02:00:00,2014-09-06,2,137,Saturday
2014-09-06 03:00:00,2014-09-06,3,114,Saturday
2014-09-06 04:00:00,2014-09-06,4,100,Saturday
2014-09-06 05:00:00,2014-09-06,5,105,Saturday
2014-09-06 06:00:00,2014-09-06,6,157,Saturday
2014-09-06 07:00:00,2014-09-06,7,231,Saturday
2014-09-06 08:00:00,2014-09-06,8,370,Saturday
2014-09-06 09:00:00,2014-09-06,9,410,Saturday
2014-09-06 10:00:00,2014-09-06,10,510,Saturday
2014-09-06 11:00:00,2014-09-06,11,586,Saturday
2014-09-06 12:00:00,2014-09-06,12,656,Saturday
2014-09-06 13:00:00,2014-09-06,13,750,Saturday
2014-09-06 14:00:00,2014-09-06,14,876,Saturday
2014-09-06 15:00:00,2014-09-06,15,971,Saturday
2014-09-06 16:00:00,2014-09-06,16,1013,Saturday
2014-09-06 17:00:00,2014-09-06,17,1102,Saturday
2014-09-06 18:00:00,2014-09-06,18,1188,Saturday
2014-09-06 19:00:00,2014-09-06,19,1061,Saturday
2014-09-06 20:00:00,2014-09-06,20,895,Saturday
2014-09-06 21:00:00,2014-09-06,21,954,Saturday
2014-09-06 22:00:00,2014-09-06,22,946,Saturday
2014-09-06 23:00:00,2014-09-06,23,742,Saturday
2014-09-07 00:00:00,2014-09-07,0,441,Sunday
2014-09-07 01:00:00,2014-09-07,1,272,Sunday
2014-09-07 02:00:00,2014-09-07,2,214,Sunday
2014-09-07 03:00:00,2014-09-07,3,153,Sunday
2014-09-07 04:00:00,2014-09-07,4,103,Sunday
2014-09-07 05:00:00,2014-09-07,5,118,Sunday
2014-09-07 06:00:00,2014-09-07,6,120,Sunday
2014-09-07 07:00:00,2014-09-07,7,207,Sunday
2014-09-07 08:00:00,2014-09-07,8,315,Sunday
2014-09-07 09:00:00,2014-09-07,9,409,Sunday
2014-09-07 10:00:00,2014-09-07,10,457,Sunday
