,Date,Hour,Count,Weekday
2014-08-01 00:00:00,2014-08-01,0,352,Friday
2014-08-01 01:00:00,2014-08-01,1,215,Friday
2014-08-01 02:00:00,2014-08-01,2,125,Friday
2014-08-01 03:00:00,2014-08-01,3,123,Friday
2014-08-01 04:00:00,2014-08-01,4,124,Friday
2014-08-01 05:00:00,2014-08-01,5,201,Friday
2014-08-01 06:00:00,2014-08-01,6,322,Friday
2014-08-01 07:00:00,2014-08-01,7,466,Friday
2014-08-01 08:00:00,2014-08-01,8,482,Friday
2014-08-01 09:00:00,2014-08-01,9,389,Friday
2014-08-01 10:00:00,2014-08-01,10,376,Friday
2014-08-01 11:00:00,2014-08-01,11,364,Friday
2014-08-01 12:00:00,2014-08-01,12,351,Friday
2014-08-01 13:00:00,2014-08-01,13,477,Friday
2014-08-01 14:00:00,2014-08-01,14,581,Friday
2014-08-01 15:00:00,2014-08-01,15,670,Friday
2014-08-01 16:00:00,2014-08-01,16,745,Friday
2014-08-01 17:00:00,2014-08-01,17,874,Friday
2014-08-01 18:00:00,2014-08-01,18,806,Friday
2014-08-01 19:00:00,2014-08-01,19,760,Friday
2014-08-01 20:00:00,2014-08-01,20,720,Friday
2014-08-01 21:00:00,2014-08-01,21,738,Friday
2014-08-01 22:00:00,2014-08-01,22,926,Friday
2014-08-01 23:00:00,2014-08-01,23,856,Friday
2014-08-04 00:00:00,2014-08-04,0,81,Monday
2014-08-04 01:00:00,2014-08-04,1,64,Monday
2014-08-04 02:00:00,2014-08-04,2,50,Monday
2014-08-04 03:00:00,2014-08-04,3,100,Monday
2014-08-04 04:00:00,2014-08-04,4,117,Monday
2014-08-04 05:00:00,2014-08-04,5,213,Monday
2014-08-04 06:00:00,2014-08-04,6,344,Monday
2014-08-04 07:00:00,2014-08-04,7,507,Monday
2014-08-04 08:00:00,2014-08-04,8,415,Monday
2014-08-04 09:00:00,2014-08-04,9,310,Monday
2014-08-04 10:00:00,2014-08-04,10,302,Monday
2014-08-04 11:00:00,2014-08-04,11,308,Monday
2014-08-04 12:00:00,2014-08-04,12,282,Monday
2014-08-04 13:00:00,2014-08-04,13,310,Monday
2014-08-04 14:00:00,2014-08-04,14,401,Monday
2014-08-04 15:00:00,2014-08-04,15,448,Monday
2014-08-04 16:00:00,2014-08-04,16,546,Monday
2014-08-04 17:00:00,2014-08-04,17,575,Monday
2014-08-04 18:00:00,2014-08-04,18,567,Monday
2014-08-04 19:00:00,2014-08-04,19,549,Monday
2014-08-04 20:00:00,2014-08-04,20,543,Monday
2014-08-04 21:00:00,2014-08-04,21,428,Monday
2014-08-04 22:00:00,2014-08-04,22,329,Monday
2014-08-04 23:00:00,2014-08-04,23,194,Monday
2014-08-05 00:00:00,2014-08-05,0,107,Tuesday
2014-08-05 01:00:00,2014-08-05,1,58,Tuesday
2014-08-05 02:00:00,2014-08-05,2,54,Tuesday
2014-08-05 03:00:00,2014-08-05,3,67,Tuesday
2014-08-05 04:00:00,2014-08-05,4,123,Tuesday
2014-08-05 05:00:00,2014-08-05,5,216,Tuesday
2014-08-05 06:00:00,2014-08-05,6,347,Tuesday
2014-08-05 07:00:00,2014-08-05,7,478,Tuesday
2014-08-05 08:00:00,2014-08-05,8,451,Tuesday
2014-08-05 09:00:00,2014-08-05,9,373,Tuesday
2014-08-05 10:00:00,2014-08-05,10,365,Tuesday
2014-08-05 11:00:00,2014-08-05,11,348,Tuesday
2014-08-05 12:00:00,2014-08-05,12,358,Tuesday
2014-08-05 13:00:00,2014-08-05,13,390,Tuesday
2014-08-05 14:00:00,2014-08-05,14,506,Tuesday
2014-08-05 15:00:00,2014-08-05,15,572,Tuesday
2014-08-05 16:00:00,2014-08-05,16,661,Tuesday
2014-08-05 17:00:00,2014-08-05,17,754,Tuesday
2014-08-05 18:00:00,2014-08-05,18,748,Tuesday
2014-08-05 19:00:00,2014-08-05,19,699,Tuesday
2014-08-05 20:00:00,2014-08-05,20,784,Tuesday
2014-08-05 21:00:00,2014-08-05,21,749,Tuesday
2014-08-05 22:00:00,2014-08-05,22,513,Tuesday
2014-08-05 23:00:00,2014-08-05,23,282,Tuesday
2014-08-06 00:00:00,2014-08-06,0,149,Wednesday
2014-08-06 01:00:00,2014-08-06,1,79,Wednesday
2014-08-06 02:00:00,2014-08-06,2,62,Wednesday
2014-08-06 03:00:00,2014-08-06,3,94,Wednesday
2014-08-06 04:00:00,2014-08-06,4,130,Wednesday
2014-08-06 05:00:00,2014-08-06,5,237,Wednesday
2014-08-06 06:00:00,2014-08-06,6,400,Wednesday
2014-08-06 07:00:00,2014-08-06,7,509,Wednesday
2014-08-06 08:00:00,2014-08-06,8,477,Wednesday
2014-08-06 09:00:00,2014-08-06,9,413,Wednesday
2014-08-06 10:00:00,2014-08-06,10,344,Wednesday
2014-08-06 11:00:00,2014-08-06,11,404,Wednesday
2014-08-06 12:00:00,2014-08-06,12,383,Wednesday
2014-08-06 13:00:00,2014-08-06,13,433,Wednesday
2014-08-06 14:00:00,2014-08-06,14,483,Wednesday
2014-08-06 15:00:00,2014-08-06,15,558,Wednesday
2014-08-06 16:00:00,2014-08-06,16,646,Wednesday
2014-08-06 17:00:00,2014-08-06,17,773,Wednesday
2014-08-06 18:00:00,2014-08-06,18,750,Wednesday
2014-08-06 19:00:00,2014-08-06,19,765,Wednesday
2014-08-06 20:00:00,2014-08-06,20,767,Wednesday
2014-08-06 21:00:00,2014-08-06,21,824,Wednesday
2014-08-06 22:00:00,2014-08-06,22,620,Wednesday
2014-08-06 23:00:00,2014-08-06,23,389,Wednesday
2014-08-07 00:00:00,2014-08-07,0,206,Thursday
2014-08-07 01:00:00,2014-08-07,1,121,Thursday
2014-08-07 02:00:00,2014-08-07,2,77,Thursday
2014-08-07 03:00:00,2014-08-07,3,98,Thursday
2014-08-07 04:00:00,2014-08-07,4,148,Thursday
2014-08-07 05:00:00,2014-08-07,5,223,Thursday
2014-08-07 06:00:00,2014-08-07,6,361,Thursday
2014-08-07 07:00:00,2014-08-07,7,495,Thursday
2014-08-07 08:00:00,2014-08-07,8,480,Thursday
2014-08-07 09:00:00,2014-08-07,9,383,Thursday
2014-08-07 10:00:00,2014-08-07,10,386,Thursday
2014-08-07 11:00:00,2014-08-07,11,406,Thursday
2014-08-07 12:00:00,2014-08-07,12,398,Thursday
2014-08-07 13:00:00,2014-08-07,13,407,Thursday
2014-08-07 14:00:00,2014-08-07,14,555,Thursday
2014-08-07 15:00:00,2014-08-07,15,620,Thursday
2014-08-07 16:00:00,2014-08-07,16,703,Thursday
2014-08-07 17:00:00,2014-08-07,17,845,Thursday
2014-08-07 18:00:00,2014-08-07,18,868,Thursday
