,Date,Hour,Count,Weekday
2014-05-01 00:00:00,2014-05-01,0,122,Thursday
2014-05-01 01:00:00,2014-05-01,1,77,Thursday
2014-05-01 02:00:00,2014-05-01,2,29,Thursday
2014-05-01 03:00:00,2014-05-01,3,73,Thursday
2014-05-01 04:00:00,2014-05-01,4,96,Thursday
2014-05-01 05:00:00,2014-05-01,5,166,Thursday
2014-05-01 06:00:00,2014-05-01,6,303,Thursday
2014-05-01 07:00:00,2014-05-01,7,446,Thursday
2014-05-01 08:00:00,2014-05-01,8,442,Thursday
2014-05-01 09:00:00,2014-05-01,9,305,Thursday
2014-05-01 10:00:00,2014-05-01,10,283,Thursday
2014-05-01 11:00:00,2014-05-01,11,262,Thursday
2014-05-01 12:00:00,2014-05-01,12,248,Thursday
2014-05-01 13:00:00,2014-05-01,13,295,Thursday
2014-05-01 14:00:00,2014-05-01,14,329,Thursday
2014-05-01 15:00:00,2014-05-01,15,443,Thursday
2014-05-01 16:00:00,2014-05-01,16,520,Thursday
2014-05-01 17:00:00,2014-05-01,17,596,Thursday
2014-05-01 18:00:00,2014-05-01,18,597,Thursday
2014-05-01 19:00:00,2014-05-01,19,556,Thursday
2014-05-01 20:00:00,2014-05-01,20,558,Thursday
2014-05-01 21:00:00,2014-05-01,21,928,Thursday
2014-05-01 22:00:00,2014-05-01,22,756,Thursday
2014-05-01 23:00:00,2014-05-01,23,369,Thursday
2014-05-02 00:00:00,2014-05-02,0,165,Friday
2014-05-02 01:00:00,2014-05-02,1,106,Friday
2014-05-02 02:00:00,2014-05-02,2,66,Friday
2014-05-02 03:00:00,2014-05-02,3,73,Friday
2014-05-02 04:00:00,2014-05-02,4,70,Friday
2014-05-02 05:00:00,2014-05-02,5,145,Friday
2014-05-02 06:00:00,2014-05-02,6,284,Friday
2014-05-02 07:00:00,2014-05-02,7,372,Friday
2014-05-02 08:00:00,2014-05-02,8,356,Friday
2014-05-02 09:00:00,2014-05-02,9,226,Friday
2014-05-02 10:00:00,2014-05-02,10,237,Friday
2014-05-02 11:00:00,2014-05-02,11,245,Friday
2014-05-02 12:00:00,2014-05-02,12,248,Friday
2014-05-02 13:00:00,2014-05-02,13,274,Friday
2014-05-02 14:00:00,2014-05-02,14,377,Friday
2014-05-02 15:00:00,2014-05-02,15,493,Friday
2014-05-02 16:00:00,2014-05-02,16,585,Friday
2014-05-02 17:00:00,2014-05-02,17,677,Friday
2014-05-02 18:00:00,2014-05-02,18,791,Friday
2014-05-02 19:00:00,2014-05-02,19,659,Friday
2014-05-02 20:00:00,2014-05-02,20,591,Friday
2014-05-02 21:00:00,2014-05-02,21,715,Friday
2014-05-02 22:00:00,2014-05-02,22,916,Friday
2014-05-02 23:00:00,2014-05-02,23,883,Friday
2014-05-05 00:00:00,2014-05-05,0,52,Monday
2014-05-05 01:00:00,2014-05-05,1,27,Monday
2014-05-05 02:00:00,2014-05-05,2,21,Monday
2014-05-05 03:00:00,2014-05-05,3,63,Monday
2014-05-05 04:00:00,2014-05-05,4,97,Monday
2014-05-05 05:00:00,2014-05-05,5,177,Monday
2014-05-05 06:00:00,2014-05-05,6,292,Monday
2014-05-05 07:00:00,2014-05-05,7,351,Monday
2014-05-05 08:00:00,2014-05-05,8,361,Monday
2014-05-05 09:00:00,2014-05-05,9,241,Monday
2014-05-05 10:00:00,2014-05-05,10,201,Monday
2014-05-05 11:00:00,2014-05-05,11,199,Monday
2014-05-05 12:00:00,2014-05-05,12,219,Monday
2014-05-05 13:00:00,2014-05-05,13,259,Monday
2014-05-05 14:00:00,2014-05-05,14,339,Monday
2014-05-05 15:00:00,2014-05-05,15,409,Monday
2014-05-05 16:00:00,2014-05-05,16,446,Monday
2014-05-05 17:00:00,2014-05-05,17,502,Monday
2014-05-05 18:00:00,2014-05-05,18,421,Monday
2014-05-05 19:00:00,2014-05-05,19,380,Monday
2014-05-05 20:00:00,2014-05-05,20,389,Monday
2014-05-05 21:00:00,2014-05-05,21,377,Monday
2014-05-05 22:00:00,2014-05-05,22,295,Monday
2014-05-05 23:00:00,2014-05-05,23,154,Monday
2014-05-06 00:00:00,2014-05-06,0,98,Tuesday
2014-05-06 01:00:00,2014-05-06,1,75,Tuesday
2014-05-06 02:00:00,2014-05-06,2,55,Tuesday
2014-05-06 03:00:00,2014-05-06,3,54,Tuesday
2014-05-06 04:00:00,2014-05-06,4,74,Tuesday
2014-05-06 05:00:00,2014-05-06,5,142,Tuesday
2014-05-06 06:00:00,2014-05-06,6,309,Tuesday
2014-05-06 07:00:00,2014-05-06,7,404,Tuesday
2014-05-06 08:00:00,2014-05-06,8,365,Tuesday
2014-05-06 09:00:00,2014-05-06,9,225,Tuesday
2014-05-06 10:00:00,2014-05-06,10,231,Tuesday
2014-05-06 11:00:00,2014-05-06,11,220,Tuesday
2014-05-06 12:00:00,2014-05-06,12,249,Tuesday
2014-05-06 13:00:00,2014-05-06,13,255,Tuesday
2014-05-06 14:00:00,2014-05-06,14,344,Tuesday
2014-05-06 15:00:00,2014-05-06,15,411,Tuesday
2014-05-06 16:00:00,2014-05-06,16,508,Tuesday
2014-05-06 17:00:00,2014-05-06,17,621,Tuesday
2014-05-06 18:00:00,2014-05-06,18,456,Tuesday
2014-05-06 19:00:00,2014-05-06,19,424,Tuesday
2014-05-06 20:00:00,2014-05-06,20,481,Tuesday
2014-05-06 21:00:00,2014-05-06,21,508,Tuesday
2014-05-06 22:00:00,2014-05-06,22,337,Tuesday
2014-05-06 23:00:00,2014-05-06,23,181,Tuesday
2014-05-07 00:00:00,2014-05-07,0,93,Wednesday
2014-05-07 01:00:00,2014-05-07,1,54,Wednesday
2014-05-07 02:00:00,2014-05-07,2,34,Wednesday
2014-05-07 03:00:00,2014-05-07,3,56,Wednesday
2014-05-07 04:00:00,2014-05-07,4,68,Wednesday
2014-05-07 05:00:00,2014-05-07,5,117,Wednesday
2014-05-07 06:00:00,2014-05-07,6,310,Wednesday
2014-05-07 07:00:00,2014-05-07,7,424,Wednesday
2014-05-07 08:00:00,2014-05-07,8,380,Wednesday
2014-05-07 09:00:00,2014-05-07,9,237,Wednesday
2014-05-07 10:00:00,2014-05-07,10,253,Wednesday
2014-05-07 11:00:00,2014-05-07,11,253,Wednesday
2014-05-07 12:00:00,2014-05-07,12,259,Wednesday
2014-05-07 13:00:00,2014-05-07,13,299,Wednesday
2014-05-07 14:00:00,2014-05-07,14,401,Wednesday
2014-05-07 15:00:00,2014-05-07,15,514,Wednesday
2014-05-07 16:00:00,2014-05-07,16,646,Wednesday
2014-05-07 17:00:00,2014-05-07,17,679,Wednesday
2014-05-07 18:00:00,2014-05-07,18,584,Wednesday
2014-05-07 19:00:00,2014-05-07,19,488,Wednesday
2014-05-07 20:00:00,2014-05-07,20,576,Wednesday
2014-05-07 21:00:00,2014-05-07,21,622,Wednesday
2014-05-07 22:00:00,2014-05-07,22,454,Wednesday
2014-05-07 23:00:00,2014-05-07,23,240,Wednesday
2014-05-08 00:00:00,2014-05-08,0,115,Thursday
2014-05-08 01:00:00,2014-05-08,1,70,Thursday
2014-05-08 02:00:00,2014-05-08,2,58,Thursday
2014-05-08 03:00:00,2014-05-08,3,69,Thursday
2014-05-08 04:00:00,2014-05-08,4,97,Thursday
