,Date,Hour,Count,Weekday
2014-05-03 00:00:00,2014-05-03,0,1,Saturday
2014-05-03 01:00:00,2014-05-03,1,2,Saturday
2014-05-03 02:00:00,2014-05-03,2,4,Saturday
2014-05-03 03:00:00,2014-05-03,3,1,Saturday
2014-05-03 04:00:00,2014-05-03,4,5,Saturday
2014-05-03 05:00:00,2014-05-03,5,5,Saturday
2014-05-03 06:00:00,2014-05-03,6,5,Saturday
2014-05-03 07:00:00,2014-05-03,7,5,Saturday
2014-05-03 08:00:00,2014-05-03,8,6,Saturday
2014-05-03 09:00:00,2014-05-03,9,2,Saturday
2014-05-03 10:00:00,2014-05-03,10,8,Saturday
2014-05-03 11:00:00,2014-05-03,11,5,Saturday
2014-05-03 12:00:00,2014-05-03,12,6,Saturday
2014-05-03 13:00:00,2014-05-03,13,9,Saturday
2014-05-03 14:00:00,2014-05-03,14,8,Saturday
2014-05-03 15:00:00,2014-05-03,15,11,Saturday
2014-05-03 16:00:00,2014-05-03,16,8,Saturday
2014-05-03 17:00:00,2014-05-03,17,2,Saturday
2014-05-03 18:00:00,2014-05-03,18,13,Saturday
2014-05-03 19:00:00,2014-05-03,19,5,Saturday
2014-05-03 20:00:00,2014-05-03,20,8,Saturday
2014-05-03 21:00:00,2014-05-03,21,8,Saturday
2014-05-03 22:00:00,2014-05-03,22,8,Saturday
2014-05-03 23:00:00,2014-05-03,23,9,Saturday
2014-05-04 00:00:00,2014-05-04,0,4,Sunday
2014-05-04 01:00:00,2014-05-04,1,5,Sunday
2014-05-04 02:00:00,2014-05-04,2,2,Sunday
2014-05-04 03:00:00,2014-05-04,3,1,Sunday
2014-05-04 04:00:00,2014-05-04,4,2,Sunday
2014-05-04 05:00:00,2014-05-04,5,1,Sunday
2014-05-04 06:00:00,2014-05-04,6,4,Sunday
2014-05-04 07:00:00,2014-05-04,7,1,Sunday
2014-05-04 08:00:00,2014-05-04,8,1,Sunday
2014-05-04 09:00:00,2014-05-04,9,5,Sunday
2014-05-04 10:00:00,2014-05-04,10,9,Sunday
2014-05-04 11:00:00,2014-05-04,11,8,Sunday
2014-05-04 12:00:00,2014-05-04,12,12,Sunday
2014-05-04 13:00:00,2014-05-04,13,13,Sunday
2014-05-04 14:00:00,2014-05-04,14,9,Sunday
2014-05-04 15:00:00,2014-05-04,15,16,Sunday
2014-05-04 16:00:00,2014-05-04,16,10,Sunday
2014-05-04 17:00:00,2014-05-04,17,11,Sunday
2014-05-04 18:00:00,2014-05-04,18,18,Sunday
2014-05-04 19:00:00,2014-05-04,19,10,Sunday
2014-05-04 20:00:00,2014-05-04,20,14,Sunday
2014-05-04 21:00:00,2014-05-04,21,15,Sunday
2014-05-04 22:00:00,2014-05-04,22,17,Sunday
2014-05-04 23:00:00,2014-05-04,23,7,Sunday
2014-05-10 00:00:00,2014-05-10,0,9,Saturday
2014-05-10 01:00:00,2014-05-10,1,2,Saturday
2014-05-10 02:00:00,2014-05-10,2,3,Saturday
2014-05-10 03:00:00,2014-05-10,3,2,Saturday
2014-05-10 04:00:00,2014-05-10,4,5,Saturday
2014-05-10 05:00:00,2014-05-10,5,4,Saturday
2014-05-10 06:00:00,2014-05-10,6,3,Saturday
2014-05-10 07:00:00,2014-05-10,7,3,Saturday
2014-05-10 08:00:00,2014-05-10,8,1,Saturday
2014-05-10 09:00:00,2014-05-10,9,1,Saturday
2014-05-10 10:00:00,2014-05-10,10,2,Saturday
2014-05-10 11:00:00,2014-05-10,11,5,Saturday
2014-05-10 12:00:00,2014-05-10,12,4,Saturday
2014-05-10 13:00:00,2014-05-10,13,5,Saturday
2014-05-10 14:00:00,2014-05-10,14,6,Saturday
2014-05-10 15:00:00,2014-05-10,15,15,Saturday
2014-05-10 16:00:00,2014-05-10,16,10,Saturday
2014-05-10 17:00:00,2014-05-10,17,4,Saturday
2014-05-10 18:00:00,2014-05-10,18,11,Saturday
2014-05-10 19:00:00,2014-05-10,19,1,Saturday
2014-05-10 20:00:00,2014-05-10,20,8,Saturday
2014-05-10 21:00:00,2014-05-10,21,15,Saturday
2014-05-10 22:00:00,2014-05-10,22,7,Saturday
2014-05-10 23:00:00,2014-05-10,23,4,Saturday
2014-05-11 00:00:00,2014-05-11,0,4,Sunday
2014-05-11 01:00:00,2014-05-11,1,3,Sunday
2014-05-11 02:00:00,2014-05-11,2,2,Sunday
2014-05-11 03:00:00,2014-05-11,3,1,Sunday
2014-05-11 04:00:00,2014-05-11,4,5,Sunday
2014-05-11 05:00:00,2014-05-11,5,4,Sunday
2014-05-11 06:00:00,2014-05-11,6,2,Sunday
2014-05-11 07:00:00,2014-05-11,7,2,Sunday
2014-05-11 08:00:00,2014-05-11,8,4,Sunday
2014-05-11 09:00:00,2014-05-11,9,4,Sunday
2014-05-11 10:00:00,2014-05-11,10,5,Sunday
2014-05-11 11:00:00,2014-05-11,11,12,Sunday
2014-05-11 12:00:00,2014-05-11,12,10,Sunday
2014-05-11 13:00:00,2014-05-11,13,14,Sunday
2014-05-11 14:00:00,2014-05-11,14,10,Sunday
2014-05-11 15:00:00,2014-05-11,15,19,Sunday
2014-05-11 16:00:00,2014-05-11,16,22,Sunday
2014-05-11 17:00:00,2014-05-11,17,14,Sunday
2014-05-11 18:00:00,2014-05-11,18,11,Sunday
2014-05-11 19:00:00,2014-05-11,19,18,Sunday
2014-05-11 20:00:00,2014-05-11,20,14,Sunday
2014-05-11 21:00:00,2014-05-11,21,5,Sunday
2014-05-11 22:00:00,2014-05-11,22,12,Sunday
2014-05-11 23:00:00,2014-05-11,23,11,Sunday
2014-05-17 00:00:00,2014-05-17,0,13,Saturday
2014-05-17 01:00:00,2014-05-17,1,5,Saturday
2014-05-17 04:00:00,2014-05-17,4,5,Saturday
2014-05-17 05:00:00,2014-05-17,5,6,Saturday
2014-05-17 06:00:00,2014-05-17,6,4,Saturday
2014-05-17 07:00:00,2014-05-17,7,5,Saturday
2014-05-17 08:00:00,2014-05-17,8,1,Saturday
2014-05-17 09:00:00,2014-05-17,9,4,Saturday
2014-05-17 10:00:00,2014-05-17,10,5,Saturday
2014-05-17 11:00:00,2014-05-17,11,2,Saturday
2014-05-17 12:00:00,2014-05-17,12,9,Saturday
2014-05-17 13:00:00,2014-05-17,13,8,Saturday
2014-05-17 14:00:00,2014-05-17,14,9,Saturday
2014-05-17 15:00:00,2014-05-17,15,14,Saturday
2014-05-17 16:00:00,2014-05-17,16,10,Saturday
2014-05-17 17:00:00,2014-05-17,17,6,Saturday
2014-05-17 18:00:00,2014-05-17,18,13,Saturday
2014-05-17 19:00:00,2014-05-17,19,11,Saturday
2014-05-17 20:00:00,2014-05-17,20,2,Saturday
2014-05-17 21:00:00,2014-05-17,21,12,Saturday
2014-05-17 22:00:00,2014-05-17,22,8,Saturday
2014-05-17 23:00:00,2014-05-17,23,9,Saturday
2014-05-18 00:00:00,2014-05-18,0,5,Sunday
2014-05-18 01:00:00,2014-05-18,1,4,Sunday
2014-05-18 02:00:00,2014-05-18,2,1,Sunday
2014-05-18 03:00:00,2014-05-18,3,3,Sunday
2014-05-18 04:00:00,2014-05-18,4,2,Sunday
2014-05-18 05:00:00,2014-05-18,5,7,Sunday
2014-05-18 07:00:00,2014-05-18,7,2,Sunday
2014-05-18 08:00:00,2014-05-18,8,5,Sunday
2014-05-18 09:00:00,2014-05-18,9,3,Sunday
2014-05-18 10:00:00,2014-05-18,10,11,Sunday
2014-05-18 11:00:00,2014-05-18,11,17,Sunday
2014-05-18 12:00:00,2014-05-18,12,11,Sunday
2014-05-18 13:00:00,2014-05-18,13,12,Sunday
2014-05-18 14:00:00,2014-05-18,14,9,Sunday
2014-05-18 15:00:00,2014-05-18,15,27,Sunday
