,Date,Hour,Count,Weekday
2014-06-02 00:00:00,2014-06-02,0,54,Monday
2014-06-02 01:00:00,2014-06-02,1,26,Monday
2014-06-02 02:00:00,2014-06-02,2,18,Monday
2014-06-02 03:00:00,2014-06-02,3,64,Monday
2014-06-02 04:00:00,2014-06-02,4,99,Monday
2014-06-02 05:00:00,2014-06-02,5,179,Monday
2014-06-02 06:00:00,2014-06-02,6,292,Monday
2014-06-02 07:00:00,2014-06-02,7,373,Monday
2014-06-02 08:00:00,2014-06-02,8,346,Monday
2014-06-02 09:00:00,2014-06-02,9,189,Monday
2014-06-02 10:00:00,2014-06-02,10,203,Monday
2014-06-02 11:00:00,2014-06-02,11,211,Monday
2014-06-02 12:00:00,2014-06-02,12,215,Monday
2014-06-02 13:00:00,2014-06-02,13,221,Monday
2014-06-02 14:00:00,2014-06-02,14,351,Monday
2014-06-02 15:00:00,2014-06-02,15,356,Monday
2014-06-02 16:00:00,2014-06-02,16,412,Monday
2014-06-02 17:00:00,2014-06-02,17,499,Monday
2014-06-02 18:00:00,2014-06-02,18,319,Monday
2014-06-02 19:00:00,2014-06-02,19,340,Monday
2014-06-02 20:00:00,2014-06-02,20,369,Monday
2014-06-02 21:00:00,2014-06-02,21,351,Monday
2014-06-02 22:00:00,2014-06-02,22,263,Monday
2014-06-02 23:00:00,2014-06-02,23,145,Monday
2014-06-03 00:00:00,2014-06-03,0,81,Tuesday
2014-06-03 01:00:00,2014-06-03,1,46,Tuesday
2014-06-03 02:00:00,2014-06-03,2,28,Tuesday
2014-06-03 03:00:00,2014-06-03,3,33,Tuesday
2014-06-03 04:00:00,2014-06-03,4,60,Tuesday
2014-06-03 05:00:00,2014-06-03,5,125,Tuesday
2014-06-03 06:00:00,2014-06-03,6,355,Tuesday
2014-06-03 07:00:00,2014-06-03,7,440,Tuesday
2014-06-03 08:00:00,2014-06-03,8,360,Tuesday
2014-06-03 09:00:00,2014-06-03,9,254,Tuesday
2014-06-03 10:00:00,2014-06-03,10,246,Tuesday
2014-06-03 11:00:00,2014-06-03,11,235,Tuesday
2014-06-03 12:00:00,2014-06-03,12,266,Tuesday
2014-06-03 13:00:00,2014-06-03,13,318,Tuesday
2014-06-03 14:00:00,2014-06-03,14,402,Tuesday
2014-06-03 15:00:00,2014-06-03,15,485,Tuesday
2014-06-03 16:00:00,2014-06-03,16,750,Tuesday
2014-06-03 17:00:00,2014-06-03,17,954,Tuesday
2014-06-03 18:00:00,2014-06-03,18,711,Tuesday
2014-06-03 19:00:00,2014-06-03,19,462,Tuesday
2014-06-03 20:00:00,2014-06-03,20,491,Tuesday
2014-06-03 21:00:00,2014-06-03,21,514,Tuesday
2014-06-03 22:00:00,2014-06-03,22,320,Tuesday
2014-06-03 23:00:00,2014-06-03,23,180,Tuesday
2014-06-04 00:00:00,2014-06-04,0,90,Wednesday
2014-06-04 01:00:00,2014-06-04,1,40,Wednesday
2014-06-04 02:00:00,2014-06-04,2,42,Wednesday
2014-06-04 03:00:00,2014-06-04,3,52,Wednesday
2014-06-04 04:00:00,2014-06-04,4,74,Wednesday
2014-06-04 05:00:00,2014-06-04,5,134,Wednesday
2014-06-04 06:00:00,2014-06-04,6,327,Wednesday
2014-06-04 07:00:00,2014-06-04,7,492,Wednesday
2014-06-04 08:00:00,2014-06-04,8,400,Wednesday
2014-06-04 09:00:00,2014-06-04,9,277,Wednesday
2014-06-04 10:00:00,2014-06-04,10,234,Wednesday
2014-06-04 11:00:00,2014-06-04,11,261,Wednesday
2014-06-04 12:00:00,2014-06-04,12,262,Wednesday
2014-06-04 13:00:00,2014-06-04,13,334,Wednesday
2014-06-04 14:00:00,2014-06-04,14,394,Wednesday
2014-06-04 15:00:00,2014-06-04,15,501,Wednesday
2014-06-04 16:00:00,2014-06-04,16,580,Wednesday
2014-06-04 17:00:00,2014-06-04,17,651,Wednesday
2014-06-04 18:00:00,2014-06-04,18,535,Wednesday
2014-06-04 19:00:00,2014-06-04,19,497,Wednesday
2014-06-04 20:00:00,2014-06-04,20,513,Wednesday
2014-06-04 21:00:00,2014-06-04,21,557,Wednesday
2014-06-04 22:00:00,2014-06-04,22,579,Wednesday
2014-06-04 23:00:00,2014-06-04,23,217,Wednesday
2014-06-05 00:00:00,2014-06-05,0,135,Thursday
2014-06-05 01:00:00,2014-06-05,1,71,Thursday
2014-06-05 02:00:00,2014-06-05,2,52,Thursday
2014-06-05 03:00:00,2014-06-05,3,72,Thursday
