,Date,Hour,Count,Weekday
2014-05-01 00:00:00,2014-05-01,0,115,Thursday
2014-05-01 01:00:00,2014-05-01,1,58,Thursday
2014-05-01 02:00:00,2014-05-01,2,52,Thursday
2014-05-01 03:00:00,2014-05-01,3,71,Thursday
2014-05-01 04:00:00,2014-05-01,4,100,Thursday
2014-05-01 05:00:00,2014-05-01,5,157,Thursday
2014-05-01 06:00:00,2014-05-01,6,373,Thursday
2014-05-01 07:00:00,2014-05-01,7,650,Thursday
2014-05-01 08:00:00,2014-05-01,8,641,Thursday
2014-05-01 09:00:00,2014-05-01,9,437,Thursday
2014-05-01 10:00:00,2014-05-01,10,375,Thursday
2014-05-01 11:00:00,2014-05-01,11,298,Thursday
2014-05-01 12:00:00,2014-05-01,12,333,Thursday
2014-05-01 13:00:00,2014-05-01,13,371,Thursday
2014-05-01 14:00:00,2014-05-01,14,556,Thursday
2014-05-01 15:00:00,2014-05-01,15,730,Thursday
2014-05-01 16:00:00,2014-05-01,16,843,Thursday
2014-05-01 17:00:00,2014-05-01,17,978,Thursday
2014-05-01 18:00:00,2014-05-01,18,880,Thursday
2014-05-01 19:00:00,2014-05-01,19,762,Thursday
2014-05-01 20:00:00,2014-05-01,20,757,Thursday
2014-05-01 21:00:00,2014-05-01,21,670,Thursday
2014-05-01 22:00:00,2014-05-01,22,442,Thursday
2014-05-01 23:00:00,2014-05-01,23,245,Thursday
2014-05-02 00:00:00,2014-05-02,0,120,Friday
2014-05-02 01:00:00,2014-05-02,1,68,Friday
2014-05-02 02:00:00,2014-05-02,2,47,Friday
2014-05-02 03:00:00,2014-05-02,3,79,Friday
2014-05-02 04:00:00,2014-05-02,4,90,Friday
2014-05-02 05:00:00,2014-05-02,5,114,Friday
2014-05-02 06:00:00,2014-05-02,6,354,Friday
2014-05-02 07:00:00,2014-05-02,7,432,Friday
2014-05-02 08:00:00,2014-05-02,8,424,Friday
2014-05-02 09:00:00,2014-05-02,9,293,Friday
2014-05-02 10:00:00,2014-05-02,10,346,Friday
2014-05-02 11:00:00,2014-05-02,11,376,Friday
2014-05-02 12:00:00,2014-05-02,12,414,Friday
2014-05-02 13:00:00,2014-05-02,13,475,Friday
2014-05-02 14:00:00,2014-05-02,14,602,Friday
2014-05-02 15:00:00,2014-05-02,15,783,Friday
2014-05-02 16:00:00,2014-05-02,16,885,Friday
2014-05-02 17:00:00,2014-05-02,17,997,Friday
2014-05-02 18:00:00,2014-05-02,18,1130,Friday
2014-05-02 19:00:00,2014-05-02,19,773,Friday
2014-05-02 20:00:00,2014-05-02,20,562,Friday
2014-05-02 21:00:00,2014-05-02,21,660,Friday
2014-05-02 22:00:00,2014-05-02,22,495,Friday
2014-05-02 23:00:00,2014-05-02,23,379,Friday
2014-05-05 00:00:00,2014-05-05,0,45,Monday
2014-05-05 01:00:00,2014-05-05,1,21,Monday
2014-05-05 02:00:00,2014-05-05,2,21,Monday
2014-05-05 03:00:00,2014-05-05,3,68,Monday
2014-05-05 04:00:00,2014-05-05,4,94,Monday
2014-05-05 05:00:00,2014-05-05,5,149,Monday
2014-05-05 06:00:00,2014-05-05,6,381,Monday
2014-05-05 07:00:00,2014-05-05,7,511,Monday
2014-05-05 08:00:00,2014-05-05,8,427,Monday
2014-05-05 09:00:00,2014-05-05,9,261,Monday
2014-05-05 10:00:00,2014-05-05,10,259,Monday
2014-05-05 11:00:00,2014-05-05,11,287,Monday
2014-05-05 12:00:00,2014-05-05,12,293,Monday
2014-05-05 13:00:00,2014-05-05,13,322,Monday
2014-05-05 14:00:00,2014-05-05,14,453,Monday
2014-05-05 15:00:00,2014-05-05,15,641,Monday
2014-05-05 16:00:00,2014-05-05,16,799,Monday
2014-05-05 17:00:00,2014-05-05,17,925,Monday
2014-05-05 18:00:00,2014-05-05,18,646,Monday
2014-05-05 19:00:00,2014-05-05,19,518,Monday
2014-05-05 20:00:00,2014-05-05,20,507,Monday
2014-05-05 21:00:00,2014-05-05,21,503,Monday
2014-05-05 22:00:00,2014-05-05,22,278,Monday
2014-05-05 23:00:00,2014-05-05,23,167,Monday
2014-05-06 00:00:00,2014-05-06,0,71,Tuesday
2014-05-06 01:00:00,2014-05-06,1,38,Tuesday
2014-05-06 02:00:00,2014-05-06,2,25,Tuesday
2014-05-06 03:00:00,2014-05-06,3,34,Tuesday
2014-05-06 04:00:00,2014-05-06,4,78,Tuesday
2014-05-06 05:00:00,2014-05-06,5,146,Tuesday
2014-05-06 06:00:00,2014-05-06,6,370,Tuesday
2014-05-06 07:00:00,2014-05-06,7,498,Tuesday
2014-05-06 08:00:00,2014-05-06,8,448,Tuesday
2014-05-06 09:00:00,2014-05-06,9,321,Tuesday
2014-05-06 10:00:00,2014-05-06,10,307,Tuesday
