,Date,Hour,Count,Weekday
2014-05-03 00:00:00,2014-05-03,0,19,Saturday
2014-05-03 01:00:00,2014-05-03,1,13,Saturday
2014-05-03 02:00:00,2014-05-03,2,21,Saturday
2014-05-03 03:00:00,2014-05-03,3,7,Saturday
2014-05-03 04:00:00,2014-05-03,4,8,Saturday
2014-05-03 05:00:00,2014-05-03,5,15,Saturday
2014-05-03 06:00:00,2014-05-03,6,16,Saturday
2014-05-03 07:00:00,2014-05-03,7,21,Saturday
2014-05-03 08:00:00,2014-05-03,8,28,Saturday
2014-05-03 09:00:00,2014-05-03,9,44,Saturday
2014-05-03 10:00:00,2014-05-03,10,46,Saturday
2014-05-03 11:00:00,2014-05-03,11,36,Saturday
2014-05-03 12:00:00,2014-05-03,12,47,Saturday
2014-05-03 13:00:00,2014-05-03,13,52,Saturday
2014-05-03 14:00:00,2014-05-03,14,27,Saturday
2014-05-03 15:00:00,2014-05-03,15,64,Saturday
2014-05-03 16:00:00,2014-05-03,16,52,Saturday
2014-05-03 17:00:00,2014-05-03,17,53,Saturday
2014-05-03 18:00:00,2014-05-03,18,39,Saturday
2014-05-03 19:00:00,2014-05-03,19,50,Saturday
2014-05-03 20:00:00,2014-05-03,20,40,Saturday
2014-05-03 21:00:00,2014-05-03,21,63,Saturday
2014-05-03 22:00:00,2014-05-03,22,68,Saturday
2014-05-03 23:00:00,2014-05-03,23,32,Saturday
2014-05-04 00:00:00,2014-05-04,0,38,Sunday
2014-05-04 01:00:00,2014-05-04,1,18,Sunday
2014-05-04 02:00:00,2014-05-04,2,15,Sunday
2014-05-04 03:00:00,2014-05-04,3,12,Sunday
2014-05-04 04:00:00,2014-05-04,4,10,Sunday
2014-05-04 05:00:00,2014-05-04,5,10,Sunday
2014-05-04 06:00:00,2014-05-04,6,12,Sunday
2014-05-04 07:00:00,2014-05-04,7,18,Sunday
2014-05-04 08:00:00,2014-05-04,8,19,Sunday
2014-05-04 09:00:00,2014-05-04,9,33,Sunday
2014-05-04 10:00:00,2014-05-04,10,34,Sunday
2014-05-04 11:00:00,2014-05-04,11,49,Sunday
2014-05-04 12:00:00,2014-05-04,12,45,Sunday
2014-05-04 13:00:00,2014-05-04,13,42,Sunday
2014-05-04 14:00:00,2014-05-04,14,61,Sunday
2014-05-04 15:00:00,2014-05-04,15,72,Sunday
2014-05-04 16:00:00,2014-05-04,16,48,Sunday
2014-05-04 17:00:00,2014-05-04,17,71,Sunday
2014-05-04 18:00:00,2014-05-04,18,64,Sunday
2014-05-04 19:00:00,2014-05-04,19,64,Sunday
2014-05-04 20:00:00,2014-05-04,20,86,Sunday
2014-05-04 21:00:00,2014-05-04,21,82,Sunday
2014-05-04 22:00:00,2014-05-04,22,72,Sunday
2014-05-04 23:00:00,2014-05-04,23,12,Sunday
2014-05-10 00:00:00,2014-05-10,0,65,Saturday
2014-05-10 01:00:00,2014-05-10,1,20,Saturday
2014-05-10 02:00:00,2014-05-10,2,11,Saturday
2014-05-10 03:00:00,2014-05-10,3,17,Saturday
2014-05-10 04:00:00,2014-05-10,4,8,Saturday
2014-05-10 05:00:00,2014-05-10,5,9,Saturday
2014-05-10 06:00:00,2014-05-10,6,14,Saturday
2014-05-10 07:00:00,2014-05-10,7,18,Saturday
2014-05-10 08:00:00,2014-05-10,8,31,Saturday
2014-05-10 09:00:00,2014-05-10,9,32,Saturday
2014-05-10 10:00:00,2014-05-10,10,30,Saturday
2014-05-10 11:00:00,2014-05-10,11,46,Saturday
2014-05-10 12:00:00,2014-05-10,12,53,Saturday
2014-05-10 13:00:00,2014-05-10,13,70,Saturday
2014-05-10 14:00:00,2014-05-10,14,74,Saturday
2014-05-10 15:00:00,2014-05-10,15,76,Saturday
2014-05-10 16:00:00,2014-05-10,16,114,Saturday
