,Date,Hour,Count,Weekday
2014-09-06 00:00:00,2014-09-06,0,5,Saturday
2014-09-06 01:00:00,2014-09-06,1,3,Saturday
2014-09-06 02:00:00,2014-09-06,2,3,Saturday
2014-09-06 03:00:00,2014-09-06,3,3,Saturday
2014-09-06 04:00:00,2014-09-06,4,6,Saturday
2014-09-06 05:00:00,2014-09-06,5,6,Saturday
2014-09-06 06:00:00,2014-09-06,6,4,Saturday
2014-09-06 07:00:00,2014-09-06,7,7,Saturday
2014-09-06 08:00:00,2014-09-06,8,7,Saturday
2014-09-06 09:00:00,2014-09-06,9,2,Saturday
2014-09-06 10:00:00,2014-09-06,10,10,Saturday
2014-09-06 11:00:00,2014-09-06,11,13,Saturday
2014-09-06 12:00:00,2014-09-06,12,16,Saturday
2014-09-06 13:00:00,2014-09-06,13,17,Saturday
2014-09-06 14:00:00,2014-09-06,14,13,Saturday
2014-09-06 15:00:00,2014-09-06,15,18,Saturday
2014-09-06 16:00:00,2014-09-06,16,13,Saturday
2014-09-06 17:00:00,2014-09-06,17,15,Saturday
2014-09-06 18:00:00,2014-09-06,18,14,Saturday
2014-09-06 19:00:00,2014-09-06,19,16,Saturday
2014-09-06 20:00:00,2014-09-06,20,17,Saturday
2014-09-06 21:00:00,2014-09-06,21,21,Saturday
2014-09-06 22:00:00,2014-09-06,22,16,Saturday
2014-09-06 23:00:00,2014-09-06,23,5,Saturday
2014-09-07 00:00:00,2014-09-07,0,5,Sunday
2014-09-07 01:00:00,2014-09-07,1,4,Sunday
2014-09-07 02:00:00,2014-09-07,2,4,Sunday
2014-09-07 03:00:00,2014-09-07,3,1,Sunday
2014-09-07 04:00:00,2014-09-07,4,2,Sunday
2014-09-07 05:00:00,2014-09-07,5,5,Sunday
2014-09-07 06:00:00,2014-09-07,6,4,Sunday
2014-09-07 07:00:00,2014-09-07,7,1,Sunday
2014-09-07 08:00:00,2014-09-07,8,2,Sunday
2014-09-07 09:00:00,2014-09-07,9,9,Sunday
2014-09-07 10:00:00,2014-09-07,10,14,Sunday
2014-09-07 11:00:00,2014-09-07,11,24,Sunday
2014-09-07 12:00:00,2014-09-07,12,10,Sunday
2014-09-07 13:00:00,2014-09-07,13,31,Sunday
2014-09-07 14:00:00,2014-09-07,14,19,Sunday
2014-09-07 15:00:00,2014-09-07,15,39,Sunday
2014-09-07 16:00:00,2014-09-07,16,28,Sunday
2014-09-07 17:00:00,2014-09-07,17,23,Sunday
2014-09-07 18:00:00,2014-09-07,18,34,Sunday
2014-09-07 19:00:00,2014-09-07,19,26,Sunday
2014-09-07 20:00:00,2014-09-07,20,29,Sunday
2014-09-07 21:00:00,2014-09-07,21,17,Sunday
2014-09-07 22:00:00,2014-09-07,22,29,Sunday
2014-09-07 23:00:00,2014-09-07,23,17,Sunday
2014-09-13 00:00:00,2014-09-13,0,9,Saturday
2014-09-13 01:00:00,2014-09-13,1,5,Saturday
2014-09-13 02:00:00,2014-09-13,2,2,Saturday
2014-09-13 03:00:00,2014-09-13,3,4,Saturday
2014-09-13 04:00:00,2014-09-13,4,7,Saturday
2014-09-13 05:00:00,2014-09-13,5,7,Saturday
2014-09-13 06:00:00,2014-09-13,6,5,Saturday
2014-09-13 07:00:00,2014-09-13,7,10,Saturday
2014-09-13 08:00:00,2014-09-13,8,7,Saturday
2014-09-13 09:00:00,2014-09-13,9,2,Saturday
2014-09-13 10:00:00,2014-09-13,10,7,Saturday
2014-09-13 11:00:00,2014-09-13,11,9,Saturday
