,Date,Hour,Count,Weekday
2014-06-01 00:00:00,2014-06-01,0,656,Sunday
2014-06-01 01:00:00,2014-06-01,1,413,Sunday
2014-06-01 02:00:00,2014-06-01,2,200,Sunday
2014-06-01 03:00:00,2014-06-01,3,140,Sunday
2014-06-01 04:00:00,2014-06-01,4,53,Sunday
2014-06-01 05:00:00,2014-06-01,5,52,Sunday
2014-06-01 06:00:00,2014-06-01,6,54,Sunday
2014-06-01 07:00:00,2014-06-01,7,90,Sunday
2014-06-01 08:00:00,2014-06-01,8,118,Sunday
2014-06-01 09:00:00,2014-06-01,9,150,Sunday
2014-06-01 10:00:00,2014-06-01,10,215,Sunday
2014-06-01 11:00:00,2014-06-01,11,255,Sunday
2014-06-01 12:00:00,2014-06-01,12,237,Sunday
2014-06-01 13:00:00,2014-06-01,13,293,Sunday
2014-06-01 14:00:00,2014-06-01,14,312,Sunday
2014-06-01 15:00:00,2014-06-01,15,330,Sunday
2014-06-01 16:00:00,2014-06-01,16,376,Sunday
2014-06-01 17:00:00,2014-06-01,17,387,Sunday
2014-06-01 18:00:00,2014-06-01,18,293,Sunday
2014-06-01 19:00:00,2014-06-01,19,251,Sunday
2014-06-01 20:00:00,2014-06-01,20,254,Sunday
2014-06-01 21:00:00,2014-06-01,21,330,Sunday
2014-06-01 22:00:00,2014-06-01,22,217,Sunday
2014-06-01 23:00:00,2014-06-01,23,109,Sunday
2014-06-07 00:00:00,2014-06-07,0,582,Saturday
2014-06-07 01:00:00,2014-06-07,1,305,Saturday
2014-06-07 02:00:00,2014-06-07,2,182,Saturday
2014-06-07 03:00:00,2014-06-07,3,150,Saturday
2014-06-07 04:00:00,2014-06-07,4,63,Saturday
2014-06-07 05:00:00,2014-06-07,5,53,Saturday
2014-06-07 06:00:00,2014-06-07,6,99,Saturday
2014-06-07 07:00:00,2014-06-07,7,119,Saturday
2014-06-07 08:00:00,2014-06-07,8,176,Saturday
2014-06-07 09:00:00,2014-06-07,9,197,Saturday
2014-06-07 10:00:00,2014-06-07,10,249,Saturday
2014-06-07 11:00:00,2014-06-07,11,239,Saturday
2014-06-07 12:00:00,2014-06-07,12,322,Saturday
2014-06-07 13:00:00,2014-06-07,13,369,Saturday
2014-06-07 14:00:00,2014-06-07,14,374,Saturday
2014-06-07 15:00:00,2014-06-07,15,486,Saturday
2014-06-07 16:00:00,2014-06-07,16,517,Saturday
2014-06-07 17:00:00,2014-06-07,17,484,Saturday
2014-06-07 18:00:00,2014-06-07,18,455,Saturday
