,Date,Hour,Count,Weekday
2014-07-01 00:00:00,2014-07-01,0,93,Tuesday
2014-07-01 01:00:00,2014-07-01,1,52,Tuesday
2014-07-01 02:00:00,2014-07-01,2,35,Tuesday
2014-07-01 03:00:00,2014-07-01,3,54,Tuesday
2014-07-01 04:00:00,2014-07-01,4,70,Tuesday
2014-07-01 05:00:00,2014-07-01,5,116,Tuesday
2014-07-01 06:00:00,2014-07-01,6,280,Tuesday
2014-07-01 07:00:00,2014-07-01,7,578,Tuesday
2014-07-01 08:00:00,2014-07-01,8,517,Tuesday
2014-07-01 09:00:00,2014-07-01,9,400,Tuesday
2014-07-01 10:00:00,2014-07-01,10,364,Tuesday
2014-07-01 11:00:00,2014-07-01,11,382,Tuesday
2014-07-01 12:00:00,2014-07-01,12,448,Tuesday
2014-07-01 13:00:00,2014-07-01,13,530,Tuesday
2014-07-01 14:00:00,2014-07-01,14,732,Tuesday
2014-07-01 15:00:00,2014-07-01,15,777,Tuesday
2014-07-01 16:00:00,2014-07-01,16,684,Tuesday
2014-07-01 17:00:00,2014-07-01,17,1026,Tuesday
2014-07-01 18:00:00,2014-07-01,18,732,Tuesday
2014-07-01 19:00:00,2014-07-01,19,661,Tuesday
2014-07-01 20:00:00,2014-07-01,20,642,Tuesday
2014-07-01 21:00:00,2014-07-01,21,501,Tuesday
2014-07-01 22:00:00,2014-07-01,22,284,Tuesday
2014-07-01 23:00:00,2014-07-01,23,172,Tuesday
2014-07-02 00:00:00,2014-07-02,0,102,Wednesday
2014-07-02 01:00:00,2014-07-02,1,54,Wednesday
2014-07-02 02:00:00,2014-07-02,2,41,Wednesday
2014-07-02 03:00:00,2014-07-02,3,74,Wednesday
2014-07-02 04:00:00,2014-07-02,4,86,Wednesday
2014-07-02 05:00:00,2014-07-02,5,129,Wednesday
2014-07-02 06:00:00,2014-07-02,6,328,Wednesday
2014-07-02 07:00:00,2014-07-02,7,637,Wednesday
2014-07-02 08:00:00,2014-07-02,8,545,Wednesday
2014-07-02 09:00:00,2014-07-02,9,414,Wednesday
2014-07-02 10:00:00,2014-07-02,10,420,Wednesday
2014-07-02 11:00:00,2014-07-02,11,431,Wednesday
2014-07-02 12:00:00,2014-07-02,12,448,Wednesday
2014-07-02 13:00:00,2014-07-02,13,534,Wednesday
2014-07-02 14:00:00,2014-07-02,14,537,Wednesday
2014-07-02 15:00:00,2014-07-02,15,811,Wednesday
2014-07-02 16:00:00,2014-07-02,16,1249,Wednesday
2014-07-02 17:00:00,2014-07-02,17,1405,Wednesday
2014-07-02 18:00:00,2014-07-02,18,1513,Wednesday
2014-07-02 19:00:00,2014-07-02,19,1101,Wednesday
2014-07-02 20:00:00,2014-07-02,20,809,Wednesday
2014-07-02 21:00:00,2014-07-02,21,646,Wednesday
2014-07-02 22:00:00,2014-07-02,22,367,Wednesday
2014-07-02 23:00:00,2014-07-02,23,187,Wednesday
2014-07-03 00:00:00,2014-07-03,0,94,Thursday
2014-07-03 01:00:00,2014-07-03,1,57,Thursday
2014-07-03 02:00:00,2014-07-03,2,47,Thursday
2014-07-03 03:00:00,2014-07-03,3,99,Thursday
2014-07-03 04:00:00,2014-07-03,4,109,Thursday
2014-07-03 05:00:00,2014-07-03,5,167,Thursday
2014-07-03 06:00:00,2014-07-03,6,233,Thursday
2014-07-03 07:00:00,2014-07-03,7,494,Thursday
2014-07-03 08:00:00,2014-07-03,8,430,Thursday
2014-07-03 09:00:00,2014-07-03,9,332,Thursday
2014-07-03 10:00:00,2014-07-03,10,328,Thursday
2014-07-03 11:00:00,2014-07-03,11,404,Thursday
2014-07-03 12:00:00,2014-07-03,12,497,Thursday
2014-07-03 13:00:00,2014-07-03,13,522,Thursday
2014-07-03 14:00:00,2014-07-03,14,590,Thursday
2014-07-03 15:00:00,2014-07-03,15,689,Thursday
2014-07-03 16:00:00,2014-07-03,16,585,Thursday
2014-07-03 17:00:00,2014-07-03,17,448,Thursday
2014-07-03 18:00:00,2014-07-03,18,909,Thursday
2014-07-03 19:00:00,2014-07-03,19,876,Thursday
2014-07-03 20:00:00,2014-07-03,20,533,Thursday
2014-07-03 21:00:00,2014-07-03,21,333,Thursday
2014-07-03 22:00:00,2014-07-03,22,248,Thursday
2014-07-03 23:00:00,2014-07-03,23,185,Thursday
2014-07-04 00:00:00,2014-07-04,0,116,Friday
2014-07-04 01:00:00,2014-07-04,1,87,Friday
2014-07-04 02:00:00,2014-07-04,2,77,Friday
2014-07-04 03:00:00,2014-07-04,3,85,Friday
2014-07-04 04:00:00,2014-07-04,4,101,Friday
2014-07-04 05:00:00,2014-07-04,5,90,Friday
2014-07-04 06:00:00,2014-07-04,6,106,Friday
2014-07-04 07:00:00,2014-07-04,7,92,Friday
2014-07-04 08:00:00,2014-07-04,8,122,Friday
2014-07-04 09:00:00,2014-07-04,9,141,Friday
2014-07-04 10:00:00,2014-07-04,10,183,Friday
2014-07-04 11:00:00,2014-07-04,11,190,Friday
2014-07-04 12:00:00,2014-07-04,12,269,Friday
2014-07-04 13:00:00,2014-07-04,13,348,Friday
2014-07-04 14:00:00,2014-07-04,14,312,Friday
2014-07-04 15:00:00,2014-07-04,15,293,Friday
2014-07-04 16:00:00,2014-07-04,16,244,Friday
2014-07-04 17:00:00,2014-07-04,17,280,Friday
2014-07-04 18:00:00,2014-07-04,18,246,Friday
2014-07-04 19:00:00,2014-07-04,19,227,Friday
2014-07-04 20:00:00,2014-07-04,20,178,Friday
2014-07-04 21:00:00,2014-07-04,21,231,Friday
2014-07-04 22:00:00,2014-07-04,22,260,Friday
2014-07-04 23:00:00,2014-07-04,23,240,Friday
2014-07-07 00:00:00,2014-07-07,0,45,Monday
2014-07-07 01:00:00,2014-07-07,1,35,Monday
2014-07-07 02:00:00,2014-07-07,2,21,Monday
2014-07-07 03:00:00,2014-07-07,3,72,Monday
2014-07-07 04:00:00,2014-07-07,4,107,Monday
2014-07-07 05:00:00,2014-07-07,5,152,Monday
2014-07-07 06:00:00,2014-07-07,6,253,Monday
2014-07-07 07:00:00,2014-07-07,7,526,Monday
2014-07-07 08:00:00,2014-07-07,8,375,Monday
2014-07-07 09:00:00,2014-07-07,9,266,Monday
2014-07-07 10:00:00,2014-07-07,10,259,Monday
2014-07-07 11:00:00,2014-07-07,11,300,Monday
2014-07-07 12:00:00,2014-07-07,12,316,Monday
2014-07-07 13:00:00,2014-07-07,13,349,Monday
2014-07-07 14:00:00,2014-07-07,14,432,Monday
2014-07-07 15:00:00,2014-07-07,15,538,Monday
2014-07-07 16:00:00,2014-07-07,16,678,Monday
2014-07-07 17:00:00,2014-07-07,17,766,Monday
2014-07-07 18:00:00,2014-07-07,18,632,Monday
2014-07-07 19:00:00,2014-07-07,19,578,Monday
2014-07-07 20:00:00,2014-07-07,20,477,Monday
2014-07-07 21:00:00,2014-07-07,21,431,Monday
2014-07-07 22:00:00,2014-07-07,22,289,Monday
2014-07-07 23:00:00,2014-07-07,23,195,Monday
2014-07-08 00:00:00,2014-07-08,0,151,Tuesday
2014-07-08 01:00:00,2014-07-08,1,68,Tuesday
2014-07-08 02:00:00,2014-07-08,2,36,Tuesday
2014-07-08 03:00:00,2014-07-08,3,81,Tuesday
2014-07-08 04:00:00,2014-07-08,4,114,Tuesday
2014-07-08 05:00:00,2014-07-08,5,175,Tuesday
2014-07-08 06:00:00,2014-07-08,6,398,Tuesday
2014-07-08 07:00:00,2014-07-08,7,649,Tuesday
2014-07-08 08:00:00,2014-07-08,8,626,Tuesday
2014-07-08 09:00:00,2014-07-08,9,415,Tuesday
2014-07-08 10:00:00,2014-07-08,10,458,Tuesday
2014-07-08 11:00:00,2014-07-08,11,466,Tuesday
2014-07-08 12:00:00,2014-07-08,12,513,Tuesday
2014-07-08 13:00:00,2014-07-08,13,587,Tuesday
2014-07-08 14:00:00,2014-07-08,14,656,Tuesday
2014-07-08 15:00:00,2014-07-08,15,751,Tuesday
2014-07-08 16:00:00,2014-07-08,16,1002,Tuesday
2014-07-08 17:00:00,2014-07-08,17,1149,Tuesday
2014-07-08 18:00:00,2014-07-08,18,1017,Tuesday
2014-07-08 19:00:00,2014-07-08,19,840,Tuesday
2014-07-08 20:00:00,2014-07-08,20,744,Tuesday
2014-07-08 21:00:00,2014-07-08,21,667,Tuesday
2014-07-08 22:00:00,2014-07-08,22,424,Tuesday
2014-07-08 23:00:00,2014-07-08,23,213,Tuesday
2014-07-09 00:00:00,2014-07-09,0,107,Wednesday
2014-07-09 01:00:00,2014-07-09,1,72,Wednesday
2014-07-09 02:00:00,2014-07-09,2,42,Wednesday
2014-07-09 03:00:00,2014-07-09,3,83,Wednesday
2014-07-09 04:00:00,2014-07-09,4,105,Wednesday
2014-07-09 05:00:00,2014-07-09,5,204,Wednesday
2014-07-09 06:00:00,2014-07-09,6,451,Wednesday
2014-07-09 07:00:00,2014-07-09,7,691,Wednesday
2014-07-09 08:00:00,2014-07-09,8,673,Wednesday
2014-07-09 09:00:00,2014-07-09,9,476,Wednesday
2014-07-09 10:00:00,2014-07-09,10,472,Wednesday
2014-07-09 11:00:00,2014-07-09,11,471,Wednesday
2014-07-09 12:00:00,2014-07-09,12,492,Wednesday
2014-07-09 13:00:00,2014-07-09,13,570,Wednesday
2014-07-09 14:00:00,2014-07-09,14,663,Wednesday
2014-07-09 15:00:00,2014-07-09,15,844,Wednesday
2014-07-09 16:00:00,2014-07-09,16,973,Wednesday
2014-07-09 17:00:00,2014-07-09,17,1136,Wednesday
2014-07-09 18:00:00,2014-07-09,18,1081,Wednesday
2014-07-09 19:00:00,2014-07-09,19,1024,Wednesday
2014-07-09 20:00:00,2014-07-09,20,854,Wednesday
2014-07-09 21:00:00,2014-07-09,21,725,Wednesday
