,Date,Hour,Count,Weekday
2014-09-01 00:00:00,2014-09-01,0,180,Monday
2014-09-01 01:00:00,2014-09-01,1,130,Monday
2014-09-01 02:00:00,2014-09-01,2,111,Monday
2014-09-01 03:00:00,2014-09-01,3,111,Monday
2014-09-01 04:00:00,2014-09-01,4,89,Monday
2014-09-01 05:00:00,2014-09-01,5,87,Monday
2014-09-01 06:00:00,2014-09-01,6,103,Monday
2014-09-01 07:00:00,2014-09-01,7,152,Monday
2014-09-01 08:00:00,2014-09-01,8,194,Monday
2014-09-01 09:00:00,2014-09-01,9,265,Monday
2014-09-01 10:00:00,2014-09-01,10,302,Monday
2014-09-01 11:00:00,2014-09-01,11,360,Monday
2014-09-01 12:00:00,2014-09-01,12,374,Monday
2014-09-01 13:00:00,2014-09-01,13,365,Monday
2014-09-01 14:00:00,2014-09-01,14,405,Monday
2014-09-01 15:00:00,2014-09-01,15,468,Monday
2014-09-01 16:00:00,2014-09-01,16,530,Monday
2014-09-01 17:00:00,2014-09-01,17,481,Monday
2014-09-01 18:00:00,2014-09-01,18,436,Monday
2014-09-01 19:00:00,2014-09-01,19,400,Monday
2014-09-01 20:00:00,2014-09-01,20,321,Monday
2014-09-01 21:00:00,2014-09-01,21,300,Monday
2014-09-01 22:00:00,2014-09-01,22,202,Monday
2014-09-01 23:00:00,2014-09-01,23,91,Monday
2014-09-02 00:00:00,2014-09-02,0,61,Tuesday
2014-09-02 01:00:00,2014-09-02,1,24,Tuesday
2014-09-02 02:00:00,2014-09-02,2,23,Tuesday
2014-09-02 03:00:00,2014-09-02,3,99,Tuesday
2014-09-02 04:00:00,2014-09-02,4,167,Tuesday
2014-09-02 05:00:00,2014-09-02,5,298,Tuesday
2014-09-02 06:00:00,2014-09-02,6,509,Tuesday
2014-09-02 07:00:00,2014-09-02,7,682,Tuesday
2014-09-02 08:00:00,2014-09-02,8,745,Tuesday
2014-09-02 09:00:00,2014-09-02,9,535,Tuesday
2014-09-02 10:00:00,2014-09-02,10,492,Tuesday
2014-09-02 11:00:00,2014-09-02,11,494,Tuesday
2014-09-02 12:00:00,2014-09-02,12,485,Tuesday
2014-09-02 13:00:00,2014-09-02,13,511,Tuesday
2014-09-02 14:00:00,2014-09-02,14,625,Tuesday
2014-09-02 15:00:00,2014-09-02,15,813,Tuesday
2014-09-02 16:00:00,2014-09-02,16,1023,Tuesday
2014-09-02 17:00:00,2014-09-02,17,1065,Tuesday
2014-09-02 18:00:00,2014-09-02,18,962,Tuesday
2014-09-02 19:00:00,2014-09-02,19,774,Tuesday
2014-09-02 20:00:00,2014-09-02,20,750,Tuesday
2014-09-02 21:00:00,2014-09-02,21,591,Tuesday
2014-09-02 22:00:00,2014-09-02,22,349,Tuesday
2014-09-02 23:00:00,2014-09-02,23,162,Tuesday
2014-09-03 00:00:00,2014-09-03,0,81,Wednesday
2014-09-03 01:00:00,2014-09-03,1,59,Wednesday
2014-09-03 02:00:00,2014-09-03,2,23,Wednesday
2014-09-03 03:00:00,2014-09-03,3,76,Wednesday
2014-09-03 04:00:00,2014-09-03,4,114,Wednesday
2014-09-03 05:00:00,2014-09-03,5,262,Wednesday
2014-09-03 06:00:00,2014-09-03,6,562,Wednesday
2014-09-03 07:00:00,2014-09-03,7,766,Wednesday
2014-09-03 08:00:00,2014-09-03,8,799,Wednesday
2014-09-03 09:00:00,2014-09-03,9,611,Wednesday
2014-09-03 10:00:00,2014-09-03,10,540,Wednesday
2014-09-03 11:00:00,2014-09-03,11,513,Wednesday
2014-09-03 12:00:00,2014-09-03,12,510,Wednesday
2014-09-03 13:00:00,2014-09-03,13,609,Wednesday
2014-09-03 14:00:00,2014-09-03,14,728,Wednesday
2014-09-03 15:00:00,2014-09-03,15,1023,Wednesday
2014-09-03 16:00:00,2014-09-03,16,1189,Wednesday
2014-09-03 17:00:00,2014-09-03,17,1257,Wednesday
2014-09-03 18:00:00,2014-09-03,18,1132,Wednesday
2014-09-03 19:00:00,2014-09-03,19,1005,Wednesday
2014-09-03 20:00:00,2014-09-03,20,930,Wednesday
2014-09-03 21:00:00,2014-09-03,21,658,Wednesday
2014-09-03 22:00:00,2014-09-03,22,547,Wednesday
2014-09-03 23:00:00,2014-09-03,23,284,Wednesday
2014-09-04 00:00:00,2014-09-04,0,166,Thursday
2014-09-04 01:00:00,2014-09-04,1,96,Thursday
2014-09-04 02:00:00,2014-09-04,2,69,Thursday
2014-09-04 03:00:00,2014-09-04,3,77,Thursday
2014-09-04 04:00:00,2014-09-04,4,116,Thursday
2014-09-04 05:00:00,2014-09-04,5,277,Thursday
2014-09-04 06:00:00,2014-09-04,6,633,Thursday
2014-09-04 07:00:00,2014-09-04,7,839,Thursday
2014-09-04 08:00:00,2014-09-04,8,862,Thursday
2014-09-04 09:00:00,2014-09-04,9,696,Thursday
2014-09-04 10:00:00,2014-09-04,10,641,Thursday
2014-09-04 11:00:00,2014-09-04,11,640,Thursday
2014-09-04 12:00:00,2014-09-04,12,630,Thursday
2014-09-04 13:00:00,2014-09-04,13,699,Thursday
2014-09-04 14:00:00,2014-09-04,14,900,Thursday
2014-09-04 15:00:00,2014-09-04,15,1176,Thursday
2014-09-04 16:00:00,2014-09-04,16,1221,Thursday
2014-09-04 17:00:00,2014-09-04,17,1331,Thursday
2014-09-04 18:00:00,2014-09-04,18,1613,Thursday
2014-09-04 19:00:00,2014-09-04,19,1271,Thursday
2014-09-04 20:00:00,2014-09-04,20,1089,Thursday
2014-09-04 21:00:00,2014-09-04,21,872,Thursday
2014-09-04 22:00:00,2014-09-04,22,599,Thursday
2014-09-04 23:00:00,2014-09-04,23,431,Thursday
2014-09-05 00:00:00,2014-09-05,0,208,Friday
2014-09-05 01:00:00,2014-09-05,1,111,Friday
2014-09-05 02:00:00,2014-09-05,2,75,Friday
2014-09-05 03:00:00,2014-09-05,3,98,Friday
2014-09-05 04:00:00,2014-09-05,4,158,Friday
2014-09-05 05:00:00,2014-09-05,5,274,Friday
2014-09-05 06:00:00,2014-09-05,6,598,Friday
2014-09-05 07:00:00,2014-09-05,7,775,Friday
2014-09-05 08:00:00,2014-09-05,8,857,Friday
2014-09-05 09:00:00,2014-09-05,9,725,Friday
2014-09-05 10:00:00,2014-09-05,10,636,Friday
2014-09-05 11:00:00,2014-09-05,11,664,Friday
2014-09-05 12:00:00,2014-09-05,12,655,Friday
2014-09-05 13:00:00,2014-09-05,13,798,Friday
2014-09-05 14:00:00,2014-09-05,14,924,Friday
2014-09-05 15:00:00,2014-09-05,15,1056,Friday
2014-09-05 16:00:00,2014-09-05,16,1292,Friday
2014-09-05 17:00:00,2014-09-05,17,1460,Friday
2014-09-05 18:00:00,2014-09-05,18,1530,Friday
2014-09-05 19:00:00,2014-09-05,19,1363,Friday
2014-09-05 20:00:00,2014-09-05,20,1023,Friday
2014-09-05 21:00:00,2014-09-05,21,1046,Friday
2014-09-05 22:00:00,2014-09-05,22,944,Friday
2014-09-05 23:00:00,2014-09-05,23,648,Friday
2014-09-08 00:00:00,2014-09-08,0,90,Monday
2014-09-08 01:00:00,2014-09-08,1,58,Monday
2014-09-08 02:00:00,2014-09-08,2,46,Monday
2014-09-08 03:00:00,2014-09-08,3,143,Monday
2014-09-08 04:00:00,2014-09-08,4,186,Monday
2014-09-08 05:00:00,2014-09-08,5,280,Monday
2014-09-08 06:00:00,2014-09-08,6,478,Monday
2014-09-08 07:00:00,2014-09-08,7,834,Monday
2014-09-08 08:00:00,2014-09-08,8,793,Monday
2014-09-08 09:00:00,2014-09-08,9,564,Monday
2014-09-08 10:00:00,2014-09-08,10,541,Monday
2014-09-08 11:00:00,2014-09-08,11,558,Monday
2014-09-08 12:00:00,2014-09-08,12,509,Monday
2014-09-08 13:00:00,2014-09-08,13,604,Monday
2014-09-08 14:00:00,2014-09-08,14,679,Monday
2014-09-08 15:00:00,2014-09-08,15,952,Monday
2014-09-08 16:00:00,2014-09-08,16,1021,Monday
2014-09-08 17:00:00,2014-09-08,17,1099,Monday
2014-09-08 18:00:00,2014-09-08,18,1050,Monday
2014-09-08 19:00:00,2014-09-08,19,933,Monday
2014-09-08 20:00:00,2014-09-08,20,795,Monday
2014-09-08 21:00:00,2014-09-08,21,578,Monday
2014-09-08 22:00:00,2014-09-08,22,423,Monday
2014-09-08 23:00:00,2014-09-08,23,200,Monday
2014-09-09 00:00:00,2014-09-09,0,108,Tuesday
2014-09-09 01:00:00,2014-09-09,1,63,Tuesday
2014-09-09 02:00:00,2014-09-09,2,38,Tuesday
2014-09-09 03:00:00,2014-09-09,3,81,Tuesday
2014-09-09 04:00:00,2014-09-09,4,116,Tuesday
2014-09-09 05:00:00,2014-09-09,5,301,Tuesday
2014-09-09 06:00:00,2014-09-09,6,601,Tuesday
2014-09-09 07:00:00,2014-09-09,7,894,Tuesday
2014-09-09 08:00:00,2014-09-09,8,875,Tuesday
2014-09-09 09:00:00,2014-09-09,9,616,Tuesday
2014-09-09 10:00:00,2014-09-09,10,588,Tuesday
2014-09-09 11:00:00,2014-09-09,11,576,Tuesday
2014-09-09 12:00:00,2014-09-09,12,621,Tuesday
2014-09-09 13:00:00,2014-09-09,13,773,Tuesday
2014-09-09 14:00:00,2014-09-09,14,923,Tuesday
2014-09-09 15:00:00,2014-09-09,15,1175,Tuesday
2014-09-09 16:00:00,2014-09-09,16,1178,Tuesday
2014-09-09 17:00:00,2014-09-09,17,1392,Tuesday
2014-09-09 18:00:00,2014-09-09,18,1312,Tuesday
2014-09-09 19:00:00,2014-09-09,19,1102,Tuesday
2014-09-09 20:00:00,2014-09-09,20,937,Tuesday
2014-09-09 21:00:00,2014-09-09,21,766,Tuesday
2014-09-09 22:00:00,2014-09-09,22,518,Tuesday
2014-09-09 23:00:00,2014-09-09,23,286,Tuesday
2014-09-10 00:00:00,2014-09-10,0,146,Wednesday
2014-09-10 01:00:00,2014-09-10,1,102,Wednesday
2014-09-10 02:00:00,2014-09-10,2,45,Wednesday
2014-09-10 03:00:00,2014-09-10,3,66,Wednesday
2014-09-10 04:00:00,2014-09-10,4,140,Wednesday
