,Date,Hour,Count,Weekday
2014-06-02 00:00:00,2014-06-02,0,36,Monday
2014-06-02 01:00:00,2014-06-02,1,13,Monday
2014-06-02 02:00:00,2014-06-02,2,11,Monday
2014-06-02 03:00:00,2014-06-02,3,19,Monday
2014-06-02 04:00:00,2014-06-02,4,42,Monday
2014-06-02 05:00:00,2014-06-02,5,67,Monday
2014-06-02 06:00:00,2014-06-02,6,96,Monday
2014-06-02 07:00:00,2014-06-02,7,108,Monday
2014-06-02 08:00:00,2014-06-02,8,88,Monday
2014-06-02 09:00:00,2014-06-02,9,47,Monday
2014-06-02 10:00:00,2014-06-02,10,56,Monday
2014-06-02 11:00:00,2014-06-02,11,62,Monday
2014-06-02 12:00:00,2014-06-02,12,55,Monday
2014-06-02 13:00:00,2014-06-02,13,47,Monday
2014-06-02 14:00:00,2014-06-02,14,77,Monday
2014-06-02 15:00:00,2014-06-02,15,57,Monday
2014-06-02 16:00:00,2014-06-02,16,70,Monday
2014-06-02 17:00:00,2014-06-02,17,59,Monday
2014-06-02 18:00:00,2014-06-02,18,73,Monday
2014-06-02 19:00:00,2014-06-02,19,37,Monday
2014-06-02 20:00:00,2014-06-02,20,76,Monday
2014-06-02 21:00:00,2014-06-02,21,59,Monday
2014-06-02 22:00:00,2014-06-02,22,41,Monday
2014-06-02 23:00:00,2014-06-02,23,33,Monday
2014-06-03 00:00:00,2014-06-03,0,23,Tuesday
2014-06-03 01:00:00,2014-06-03,1,6,Tuesday
2014-06-03 02:00:00,2014-06-03,2,11,Tuesday
2014-06-03 03:00:00,2014-06-03,3,24,Tuesday
2014-06-03 04:00:00,2014-06-03,4,33,Tuesday
2014-06-03 05:00:00,2014-06-03,5,55,Tuesday
2014-06-03 06:00:00,2014-06-03,6,77,Tuesday
2014-06-03 07:00:00,2014-06-03,7,111,Tuesday
2014-06-03 08:00:00,2014-06-03,8,88,Tuesday
2014-06-03 09:00:00,2014-06-03,9,54,Tuesday
2014-06-03 10:00:00,2014-06-03,10,50,Tuesday
2014-06-03 11:00:00,2014-06-03,11,62,Tuesday
2014-06-03 12:00:00,2014-06-03,12,57,Tuesday
2014-06-03 13:00:00,2014-06-03,13,60,Tuesday
2014-06-03 14:00:00,2014-06-03,14,51,Tuesday
2014-06-03 15:00:00,2014-06-03,15,55,Tuesday
2014-06-03 16:00:00,2014-06-03,16,95,Tuesday
2014-06-03 17:00:00,2014-06-03,17,82,Tuesday
2014-06-03 18:00:00,2014-06-03,18,71,Tuesday
2014-06-03 19:00:00,2014-06-03,19,69,Tuesday
2014-06-03 20:00:00,2014-06-03,20,63,Tuesday
2014-06-03 21:00:00,2014-06-03,21,68,Tuesday
2014-06-03 22:00:00,2014-06-03,22,61,Tuesday
2014-06-03 23:00:00,2014-06-03,23,37,Tuesday
2014-06-04 00:00:00,2014-06-04,0,20,Wednesday
2014-06-04 01:00:00,2014-06-04,1,14,Wednesday
2014-06-04 02:00:00,2014-06-04,2,10,Wednesday
2014-06-04 03:00:00,2014-06-04,3,20,Wednesday
2014-06-04 04:00:00,2014-06-04,4,46,Wednesday
2014-06-04 05:00:00,2014-06-04,5,58,Wednesday
2014-06-04 06:00:00,2014-06-04,6,92,Wednesday
2014-06-04 07:00:00,2014-06-04,7,118,Wednesday
2014-06-04 08:00:00,2014-06-04,8,74,Wednesday
2014-06-04 09:00:00,2014-06-04,9,67,Wednesday
2014-06-04 10:00:00,2014-06-04,10,64,Wednesday
2014-06-04 11:00:00,2014-06-04,11,64,Wednesday
2014-06-04 12:00:00,2014-06-04,12,74,Wednesday
2014-06-04 13:00:00,2014-06-04,13,55,Wednesday
2014-06-04 14:00:00,2014-06-04,14,52,Wednesday
2014-06-04 15:00:00,2014-06-04,15,65,Wednesday
2014-06-04 16:00:00,2014-06-04,16,79,Wednesday
2014-06-04 17:00:00,2014-06-04,17,92,Wednesday
2014-06-04 18:00:00,2014-06-04,18,91,Wednesday
2014-06-04 19:00:00,2014-06-04,19,111,Wednesday
2014-06-04 20:00:00,2014-06-04,20,130,Wednesday
2014-06-04 21:00:00,2014-06-04,21,115,Wednesday
2014-06-04 22:00:00,2014-06-04,22,106,Wednesday
2014-06-04 23:00:00,2014-06-04,23,50,Wednesday
2014-06-05 00:00:00,2014-06-05,0,28,Thursday
2014-06-05 01:00:00,2014-06-05,1,20,Thursday
2014-06-05 02:00:00,2014-06-05,2,12,Thursday
2014-06-05 03:00:00,2014-06-05,3,24,Thursday
2014-06-05 04:00:00,2014-06-05,4,31,Thursday
2014-06-05 05:00:00,2014-06-05,5,85,Thursday
2014-06-05 06:00:00,2014-06-05,6,148,Thursday
2014-06-05 07:00:00,2014-06-05,7,133,Thursday
2014-06-05 08:00:00,2014-06-05,8,111,Thursday
2014-06-05 09:00:00,2014-06-05,9,81,Thursday
2014-06-05 10:00:00,2014-06-05,10,78,Thursday
2014-06-05 11:00:00,2014-06-05,11,62,Thursday
2014-06-05 12:00:00,2014-06-05,12,57,Thursday
2014-06-05 13:00:00,2014-06-05,13,54,Thursday
2014-06-05 14:00:00,2014-06-05,14,65,Thursday
2014-06-05 15:00:00,2014-06-05,15,61,Thursday
2014-06-05 16:00:00,2014-06-05,16,62,Thursday
2014-06-05 17:00:00,2014-06-05,17,83,Thursday
2014-06-05 18:00:00,2014-06-05,18,80,Thursday
2014-06-05 19:00:00,2014-06-05,19,72,Thursday
2014-06-05 20:00:00,2014-06-05,20,106,Thursday
2014-06-05 21:00:00,2014-06-05,21,109,Thursday
2014-06-05 22:00:00,2014-06-05,22,86,Thursday
2014-06-05 23:00:00,2014-06-05,23,68,Thursday
2014-06-06 00:00:00,2014-06-06,0,48,Friday
2014-06-06 01:00:00,2014-06-06,1,24,Friday
2014-06-06 02:00:00,2014-06-06,2,12,Friday
2014-06-06 03:00:00,2014-06-06,3,26,Friday
2014-06-06 04:00:00,2014-06-06,4,28,Friday
2014-06-06 05:00:00,2014-06-06,5,64,Friday
2014-06-06 06:00:00,2014-06-06,6,91,Friday
2014-06-06 07:00:00,2014-06-06,7,124,Friday
2014-06-06 08:00:00,2014-06-06,8,97,Friday
2014-06-06 09:00:00,2014-06-06,9,69,Friday
2014-06-06 10:00:00,2014-06-06,10,72,Friday
2014-06-06 11:00:00,2014-06-06,11,89,Friday
2014-06-06 12:00:00,2014-06-06,12,76,Friday
2014-06-06 13:00:00,2014-06-06,13,77,Friday
2014-06-06 14:00:00,2014-06-06,14,74,Friday
2014-06-06 15:00:00,2014-06-06,15,68,Friday
2014-06-06 16:00:00,2014-06-06,16,84,Friday
2014-06-06 17:00:00,2014-06-06,17,86,Friday
2014-06-06 18:00:00,2014-06-06,18,97,Friday
2014-06-06 19:00:00,2014-06-06,19,100,Friday
2014-06-06 20:00:00,2014-06-06,20,125,Friday
2014-06-06 21:00:00,2014-06-06,21,132,Friday
2014-06-06 22:00:00,2014-06-06,22,125,Friday
2014-06-06 23:00:00,2014-06-06,23,137,Friday
2014-06-09 00:00:00,2014-06-09,0,36,Monday
2014-06-09 01:00:00,2014-06-09,1,10,Monday
2014-06-09 02:00:00,2014-06-09,2,13,Monday
2014-06-09 03:00:00,2014-06-09,3,25,Monday
2014-06-09 04:00:00,2014-06-09,4,55,Monday
2014-06-09 05:00:00,2014-06-09,5,96,Monday
2014-06-09 06:00:00,2014-06-09,6,156,Monday
2014-06-09 07:00:00,2014-06-09,7,157,Monday
2014-06-09 08:00:00,2014-06-09,8,126,Monday
2014-06-09 09:00:00,2014-06-09,9,114,Monday
2014-06-09 10:00:00,2014-06-09,10,76,Monday
2014-06-09 11:00:00,2014-06-09,11,66,Monday
2014-06-09 12:00:00,2014-06-09,12,61,Monday
2014-06-09 13:00:00,2014-06-09,13,50,Monday
2014-06-09 14:00:00,2014-06-09,14,71,Monday
2014-06-09 15:00:00,2014-06-09,15,38,Monday
2014-06-09 16:00:00,2014-06-09,16,65,Monday
2014-06-09 17:00:00,2014-06-09,17,65,Monday
2014-06-09 18:00:00,2014-06-09,18,74,Monday
2014-06-09 19:00:00,2014-06-09,19,60,Monday
2014-06-09 20:00:00,2014-06-09,20,66,Monday
2014-06-09 21:00:00,2014-06-09,21,62,Monday
2014-06-09 22:00:00,2014-06-09,22,50,Monday
2014-06-09 23:00:00,2014-06-09,23,37,Monday
2014-06-10 00:00:00,2014-06-10,0,16,Tuesday
2014-06-10 01:00:00,2014-06-10,1,9,Tuesday
2014-06-10 02:00:00,2014-06-10,2,15,Tuesday
2014-06-10 03:00:00,2014-06-10,3,17,Tuesday
2014-06-10 04:00:00,2014-06-10,4,37,Tuesday
2014-06-10 05:00:00,2014-06-10,5,67,Tuesday
2014-06-10 06:00:00,2014-06-10,6,111,Tuesday
2014-06-10 07:00:00,2014-06-10,7,137,Tuesday
2014-06-10 08:00:00,2014-06-10,8,115,Tuesday
2014-06-10 09:00:00,2014-06-10,9,68,Tuesday
2014-06-10 10:00:00,2014-06-10,10,51,Tuesday
2014-06-10 11:00:00,2014-06-10,11,57,Tuesday
2014-06-10 12:00:00,2014-06-10,12,49,Tuesday
2014-06-10 13:00:00,2014-06-10,13,53,Tuesday
2014-06-10 14:00:00,2014-06-10,14,53,Tuesday
2014-06-10 15:00:00,2014-06-10,15,62,Tuesday
2014-06-10 16:00:00,2014-06-10,16,70,Tuesday
