,Date,Hour,Count,Weekday
2014-09-06 00:00:00,2014-09-06,0,988,Saturday
2014-09-06 01:00:00,2014-09-06,1,669,Saturday
2014-09-06 02:00:00,2014-09-06,2,428,Saturday
2014-09-06 03:00:00,2014-09-06,3,251,Saturday
2014-09-06 04:00:00,2014-09-06,4,129,Saturday
2014-09-06 05:00:00,2014-09-06,5,110,Saturday
2014-09-06 06:00:00,2014-09-06,6,167,Saturday
2014-09-06 07:00:00,2014-09-06,7,226,Saturday
2014-09-06 08:00:00,2014-09-06,8,315,Saturday
2014-09-06 09:00:00,2014-09-06,9,331,Saturday
2014-09-06 10:00:00,2014-09-06,10,389,Saturday
2014-09-06 11:00:00,2014-09-06,11,455,Saturday
2014-09-06 12:00:00,2014-09-06,12,560,Saturday
2014-09-06 13:00:00,2014-09-06,13,663,Saturday
2014-09-06 14:00:00,2014-09-06,14,740,Saturday
2014-09-06 15:00:00,2014-09-06,15,914,Saturday
2014-09-06 16:00:00,2014-09-06,16,1002,Saturday
2014-09-06 17:00:00,2014-09-06,17,1030,Saturday
2014-09-06 18:00:00,2014-09-06,18,1094,Saturday
2014-09-06 19:00:00,2014-09-06,19,1015,Saturday
2014-09-06 20:00:00,2014-09-06,20,916,Saturday
2014-09-06 21:00:00,2014-09-06,21,1185,Saturday
2014-09-06 22:00:00,2014-09-06,22,1628,Saturday
2014-09-06 23:00:00,2014-09-06,23,1456,Saturday
2014-09-07 00:00:00,2014-09-07,0,990,Sunday
2014-09-07 01:00:00,2014-09-07,1,679,Sunday
2014-09-07 02:00:00,2014-09-07,2,430,Sunday
2014-09-07 03:00:00,2014-09-07,3,304,Sunday
2014-09-07 04:00:00,2014-09-07,4,136,Sunday
2014-09-07 05:00:00,2014-09-07,5,117,Sunday
2014-09-07 06:00:00,2014-09-07,6,106,Sunday
2014-09-07 07:00:00,2014-09-07,7,178,Sunday
2014-09-07 08:00:00,2014-09-07,8,253,Sunday
2014-09-07 09:00:00,2014-09-07,9,298,Sunday
2014-09-07 10:00:00,2014-09-07,10,392,Sunday
2014-09-07 11:00:00,2014-09-07,11,464,Sunday
2014-09-07 12:00:00,2014-09-07,12,513,Sunday
2014-09-07 13:00:00,2014-09-07,13,548,Sunday
2014-09-07 14:00:00,2014-09-07,14,647,Sunday
2014-09-07 15:00:00,2014-09-07,15,696,Sunday
2014-09-07 16:00:00,2014-09-07,16,735,Sunday
2014-09-07 17:00:00,2014-09-07,17,730,Sunday
2014-09-07 18:00:00,2014-09-07,18,719,Sunday
2014-09-07 19:00:00,2014-09-07,19,589,Sunday
2014-09-07 20:00:00,2014-09-07,20,535,Sunday
2014-09-07 21:00:00,2014-09-07,21,505,Sunday
2014-09-07 22:00:00,2014-09-07,22,380,Sunday
2014-09-07 23:00:00,2014-09-07,23,246,Sunday
2014-09-13 00:00:00,2014-09-13,0,1036,Saturday
2014-09-13 01:00:00,2014-09-13,1,685,Saturday
