,Date,Hour,Count,Weekday
2014-08-02 00:00:00,2014-08-02,0,314,Saturday
2014-08-02 01:00:00,2014-08-02,1,221,Saturday
2014-08-02 02:00:00,2014-08-02,2,146,Saturday
2014-08-02 03:00:00,2014-08-02,3,171,Saturday
2014-08-02 04:00:00,2014-08-02,4,130,Saturday
2014-08-02 05:00:00,2014-08-02,5,131,Saturday
2014-08-02 06:00:00,2014-08-02,6,169,Saturday
2014-08-02 07:00:00,2014-08-02,7,225,Saturday
2014-08-02 08:00:00,2014-08-02,8,297,Saturday
2014-08-02 09:00:00,2014-08-02,9,289,Saturday
2014-08-02 10:00:00,2014-08-02,10,335,Saturday
2014-08-02 11:00:00,2014-08-02,11,371,Saturday
2014-08-02 12:00:00,2014-08-02,12,411,Saturday
2014-08-02 13:00:00,2014-08-02,13,396,Saturday
2014-08-02 14:00:00,2014-08-02,14,471,Saturday
2014-08-02 15:00:00,2014-08-02,15,603,Saturday
2014-08-02 16:00:00,2014-08-02,16,680,Saturday
2014-08-02 17:00:00,2014-08-02,17,676,Saturday
2014-08-02 18:00:00,2014-08-02,18,786,Saturday
2014-08-02 19:00:00,2014-08-02,19,686,Saturday
2014-08-02 20:00:00,2014-08-02,20,617,Saturday
2014-08-02 21:00:00,2014-08-02,21,704,Saturday
2014-08-02 22:00:00,2014-08-02,22,664,Saturday
2014-08-02 23:00:00,2014-08-02,23,554,Saturday
2014-08-03 00:00:00,2014-08-03,0,394,Sunday
2014-08-03 01:00:00,2014-08-03,1,278,Sunday
2014-08-03 02:00:00,2014-08-03,2,173,Sunday
2014-08-03 03:00:00,2014-08-03,3,181,Sunday
2014-08-03 04:00:00,2014-08-03,4,81,Sunday
2014-08-03 05:00:00,2014-08-03,5,111,Sunday
2014-08-03 06:00:00,2014-08-03,6,128,Sunday
2014-08-03 07:00:00,2014-08-03,7,169,Sunday
2014-08-03 08:00:00,2014-08-03,8,203,Sunday
2014-08-03 09:00:00,2014-08-03,9,286,Sunday
2014-08-03 10:00:00,2014-08-03,10,400,Sunday
2014-08-03 11:00:00,2014-08-03,11,457,Sunday
2014-08-03 12:00:00,2014-08-03,12,411,Sunday
2014-08-03 13:00:00,2014-08-03,13,417,Sunday
2014-08-03 14:00:00,2014-08-03,14,426,Sunday
2014-08-03 15:00:00,2014-08-03,15,522,Sunday
2014-08-03 16:00:00,2014-08-03,16,651,Sunday
2014-08-03 17:00:00,2014-08-03,17,603,Sunday
2014-08-03 18:00:00,2014-08-03,18,501,Sunday
2014-08-03 19:00:00,2014-08-03,19,427,Sunday
2014-08-03 20:00:00,2014-08-03,20,396,Sunday
2014-08-03 21:00:00,2014-08-03,21,335,Sunday
2014-08-03 22:00:00,2014-08-03,22,240,Sunday
2014-08-03 23:00:00,2014-08-03,23,165,Sunday
2014-08-09 00:00:00,2014-08-09,0,322,Saturday
2014-08-09 01:00:00,2014-08-09,1,220,Saturday
2014-08-09 02:00:00,2014-08-09,2,133,Saturday
2014-08-09 03:00:00,2014-08-09,3,143,Saturday
2014-08-09 04:00:00,2014-08-09,4,84,Saturday
2014-08-09 05:00:00,2014-08-09,5,112,Saturday
2014-08-09 06:00:00,2014-08-09,6,119,Saturday
2014-08-09 07:00:00,2014-08-09,7,165,Saturday
2014-08-09 08:00:00,2014-08-09,8,213,Saturday
2014-08-09 09:00:00,2014-08-09,9,273,Saturday
2014-08-09 10:00:00,2014-08-09,10,320,Saturday
2014-08-09 11:00:00,2014-08-09,11,327,Saturday
2014-08-09 12:00:00,2014-08-09,12,386,Saturday
2014-08-09 13:00:00,2014-08-09,13,379,Saturday
2014-08-09 14:00:00,2014-08-09,14,435,Saturday
2014-08-09 15:00:00,2014-08-09,15,529,Saturday
2014-08-09 16:00:00,2014-08-09,16,592,Saturday
2014-08-09 17:00:00,2014-08-09,17,643,Saturday
2014-08-09 18:00:00,2014-08-09,18,717,Saturday
2014-08-09 19:00:00,2014-08-09,19,609,Saturday
2014-08-09 20:00:00,2014-08-09,20,550,Saturday
2014-08-09 21:00:00,2014-08-09,21,617,Saturday
2014-08-09 22:00:00,2014-08-09,22,630,Saturday
2014-08-09 23:00:00,2014-08-09,23,506,Saturday
2014-08-10 00:00:00,2014-08-10,0,337,Sunday
2014-08-10 01:00:00,2014-08-10,1,245,Sunday
2014-08-10 02:00:00,2014-08-10,2,165,Sunday
2014-08-10 03:00:00,2014-08-10,3,165,Sunday
2014-08-10 04:00:00,2014-08-10,4,97,Sunday
