,Date,Hour,Count,Weekday
2014-07-01 00:00:00,2014-07-01,0,19,Tuesday
2014-07-01 01:00:00,2014-07-01,1,10,Tuesday
2014-07-01 02:00:00,2014-07-01,2,13,Tuesday
2014-07-01 03:00:00,2014-07-01,3,17,Tuesday
2014-07-01 04:00:00,2014-07-01,4,35,Tuesday
2014-07-01 05:00:00,2014-07-01,5,51,Tuesday
2014-07-01 06:00:00,2014-07-01,6,87,Tuesday
2014-07-01 07:00:00,2014-07-01,7,100,Tuesday
2014-07-01 08:00:00,2014-07-01,8,106,Tuesday
2014-07-01 09:00:00,2014-07-01,9,86,Tuesday
2014-07-01 10:00:00,2014-07-01,10,78,Tuesday
2014-07-01 11:00:00,2014-07-01,11,74,Tuesday
2014-07-01 12:00:00,2014-07-01,12,78,Tuesday
2014-07-01 13:00:00,2014-07-01,13,60,Tuesday
2014-07-01 14:00:00,2014-07-01,14,91,Tuesday
2014-07-01 15:00:00,2014-07-01,15,66,Tuesday
2014-07-01 16:00:00,2014-07-01,16,71,Tuesday
2014-07-01 17:00:00,2014-07-01,17,92,Tuesday
2014-07-01 18:00:00,2014-07-01,18,102,Tuesday
2014-07-01 19:00:00,2014-07-01,19,90,Tuesday
2014-07-01 20:00:00,2014-07-01,20,85,Tuesday
2014-07-01 21:00:00,2014-07-01,21,101,Tuesday
2014-07-01 22:00:00,2014-07-01,22,74,Tuesday
2014-07-01 23:00:00,2014-07-01,23,35,Tuesday
2014-07-02 00:00:00,2014-07-02,0,30,Wednesday
2014-07-02 01:00:00,2014-07-02,1,16,Wednesday
2014-07-02 02:00:00,2014-07-02,2,16,Wednesday
2014-07-02 03:00:00,2014-07-02,3,25,Wednesday
2014-07-02 04:00:00,2014-07-02,4,36,Wednesday
2014-07-02 05:00:00,2014-07-02,5,48,Wednesday
2014-07-02 06:00:00,2014-07-02,6,75,Wednesday
2014-07-02 07:00:00,2014-07-02,7,117,Wednesday
2014-07-02 08:00:00,2014-07-02,8,115,Wednesday
2014-07-02 09:00:00,2014-07-02,9,73,Wednesday
2014-07-02 10:00:00,2014-07-02,10,71,Wednesday
2014-07-02 11:00:00,2014-07-02,11,69,Wednesday
2014-07-02 12:00:00,2014-07-02,12,75,Wednesday
2014-07-02 13:00:00,2014-07-02,13,73,Wednesday
2014-07-02 14:00:00,2014-07-02,14,72,Wednesday
2014-07-02 15:00:00,2014-07-02,15,70,Wednesday
2014-07-02 16:00:00,2014-07-02,16,81,Wednesday
2014-07-02 17:00:00,2014-07-02,17,101,Wednesday
2014-07-02 18:00:00,2014-07-02,18,129,Wednesday
2014-07-02 19:00:00,2014-07-02,19,147,Wednesday
2014-07-02 20:00:00,2014-07-02,20,113,Wednesday
2014-07-02 21:00:00,2014-07-02,21,125,Wednesday
2014-07-02 22:00:00,2014-07-02,22,81,Wednesday
2014-07-02 23:00:00,2014-07-02,23,59,Wednesday
2014-07-03 00:00:00,2014-07-03,0,28,Thursday
2014-07-03 01:00:00,2014-07-03,1,18,Thursday
2014-07-03 02:00:00,2014-07-03,2,15,Thursday
2014-07-03 03:00:00,2014-07-03,3,32,Thursday
2014-07-03 04:00:00,2014-07-03,4,41,Thursday
