,Date,Hour,Count,Weekday
2014-04-01 00:00:00,2014-04-01,0,56,Tuesday
2014-04-01 01:00:00,2014-04-01,1,32,Tuesday
2014-04-01 02:00:00,2014-04-01,2,15,Tuesday
2014-04-01 03:00:00,2014-04-01,3,28,Tuesday
2014-04-01 04:00:00,2014-04-01,4,57,Tuesday
2014-04-01 05:00:00,2014-04-01,5,119,Tuesday
2014-04-01 06:00:00,2014-04-01,6,285,Tuesday
2014-04-01 07:00:00,2014-04-01,7,401,Tuesday
2014-04-01 08:00:00,2014-04-01,8,295,Tuesday
2014-04-01 09:00:00,2014-04-01,9,185,Tuesday
2014-04-01 10:00:00,2014-04-01,10,178,Tuesday
2014-04-01 11:00:00,2014-04-01,11,183,Tuesday
2014-04-01 12:00:00,2014-04-01,12,153,Tuesday
2014-04-01 13:00:00,2014-04-01,13,202,Tuesday
2014-04-01 14:00:00,2014-04-01,14,279,Tuesday
2014-04-01 15:00:00,2014-04-01,15,342,Tuesday
2014-04-01 16:00:00,2014-04-01,16,415,Tuesday
2014-04-01 17:00:00,2014-04-01,17,432,Tuesday
2014-04-01 18:00:00,2014-04-01,18,440,Tuesday
2014-04-01 19:00:00,2014-04-01,19,383,Tuesday
2014-04-01 20:00:00,2014-04-01,20,224,Tuesday
2014-04-01 21:00:00,2014-04-01,21,365,Tuesday
2014-04-01 22:00:00,2014-04-01,22,258,Tuesday
2014-04-01 23:00:00,2014-04-01,23,136,Tuesday
2014-04-02 00:00:00,2014-04-02,0,72,Wednesday
2014-04-02 01:00:00,2014-04-02,1,46,Wednesday
2014-04-02 02:00:00,2014-04-02,2,26,Wednesday
2014-04-02 03:00:00,2014-04-02,3,27,Wednesday
2014-04-02 04:00:00,2014-04-02,4,72,Wednesday
2014-04-02 05:00:00,2014-04-02,5,129,Wednesday
2014-04-02 06:00:00,2014-04-02,6,289,Wednesday
2014-04-02 07:00:00,2014-04-02,7,472,Wednesday
2014-04-02 08:00:00,2014-04-02,8,363,Wednesday
2014-04-02 09:00:00,2014-04-02,9,244,Wednesday
2014-04-02 10:00:00,2014-04-02,10,238,Wednesday
2014-04-02 11:00:00,2014-04-02,11,246,Wednesday
2014-04-02 12:00:00,2014-04-02,12,218,Wednesday
2014-04-02 13:00:00,2014-04-02,13,257,Wednesday
2014-04-02 14:00:00,2014-04-02,14,320,Wednesday
2014-04-02 15:00:00,2014-04-02,15,435,Wednesday
2014-04-02 16:00:00,2014-04-02,16,439,Wednesday
2014-04-02 17:00:00,2014-04-02,17,590,Wednesday
