,Date,Hour,Count,Weekday
2014-04-05 00:00:00,2014-04-05,0,13.0,Saturday
2014-04-05 01:00:00,2014-04-05,1,1.0,Saturday
2014-04-05 02:00:00,2014-04-05,2,2.0,Saturday
2014-04-05 03:00:00,2014-04-05,3,2.0,Saturday
2014-04-05 04:00:00,2014-04-05,4,5.0,Saturday
2014-04-05 05:00:00,2014-04-05,5,9.0,Saturday
2014-04-05 06:00:00,2014-04-05,6,12.0,Saturday
2014-04-05 07:00:00,2014-04-05,7,14.0,Saturday
2014-04-05 08:00:00,2014-04-05,8,3.0,Saturday
2014-04-05 09:00:00,2014-04-05,9,8.0,Saturday
2014-04-05 10:00:00,2014-04-05,10,15.0,Saturday
2014-04-05 11:00:00,2014-04-05,11,7.0,Saturday
2014-04-05 12:00:00,2014-04-05,12,13.0,Saturday
2014-04-05 13:00:00,2014-04-05,13,17.0,Saturday
2014-04-05 14:00:00,2014-04-05,14,32.0,Saturday
2014-04-05 15:00:00,2014-04-05,15,29.0,Saturday
2014-04-05 16:00:00,2014-04-05,16,29.0,Saturday
2014-04-05 17:00:00,2014-04-05,17,27.0,Saturday
2014-04-05 18:00:00,2014-04-05,18,20.0,Saturday
2014-04-05 19:00:00,2014-04-05,19,28.0,Saturday
2014-04-05 20:00:00,2014-04-05,20,33.0,Saturday
2014-04-05 21:00:00,2014-04-05,21,22.0,Saturday
2014-04-05 22:00:00,2014-04-05,22,19.0,Saturday
2014-04-05 23:00:00,2014-04-05,23,6.0,Saturday
2014-04-06 00:00:00,2014-04-06,0,5.0,Sunday
2014-04-06 01:00:00,2014-04-06,1,4.0,Sunday
2014-04-06 02:00:00,2014-04-06,2,0.0,Sunday
2014-04-06 03:00:00,2014-04-06,3,5.0,Sunday
2014-04-06 04:00:00,2014-04-06,4,6.0,Sunday
2014-04-06 05:00:00,2014-04-06,5,11.0,Sunday
2014-04-06 06:00:00,2014-04-06,6,10.0,Sunday
2014-04-06 07:00:00,2014-04-06,7,5.0,Sunday
2014-04-06 08:00:00,2014-04-06,8,7.0,Sunday
2014-04-06 09:00:00,2014-04-06,9,9.0,Sunday
2014-04-06 10:00:00,2014-04-06,10,10.0,Sunday
2014-04-06 11:00:00,2014-04-06,11,15.0,Sunday
2014-04-06 12:00:00,2014-04-06,12,15.0,Sunday
2014-04-06 13:00:00,2014-04-06,13,23.0,Sunday
2014-04-06 14:00:00,2014-04-06,14,53.0,Sunday
2014-04-06 15:00:00,2014-04-06,15,48.0,Sunday
2014-04-06 16:00:00,2014-04-06,16,36.0,Sunday
2014-04-06 17:00:00,2014-04-06,17,57.0,Sunday
2014-04-06 18:00:00,2014-04-06,18,62.0,Sunday
2014-04-06 19:00:00,2014-04-06,19,42.0,Sunday
2014-04-06 20:00:00,2014-04-06,20,59.0,Sunday
2014-04-06 21:00:00,2014-04-06,21,23.0,Sunday
2014-04-06 22:00:00,2014-04-06,22,37.0,Sunday
2014-04-06 23:00:00,2014-04-06,23,50.0,Sunday
2014-04-12 00:00:00,2014-04-12,0,9.0,Saturday
2014-04-12 01:00:00,2014-04-12,1,1.0,Saturday
2014-04-12 02:00:00,2014-04-12,2,4.0,Saturday
2014-04-12 03:00:00,2014-04-12,3,3.0,Saturday
2014-04-12 04:00:00,2014-04-12,4,9.0,Saturday
2014-04-12 05:00:00,2014-04-12,5,8.0,Saturday
2014-04-12 06:00:00,2014-04-12,6,21.0,Saturday
2014-04-12 07:00:00,2014-04-12,7,6.0,Saturday
2014-04-12 08:00:00,2014-04-12,8,6.0,Saturday
2014-04-12 09:00:00,2014-04-12,9,13.0,Saturday
2014-04-12 10:00:00,2014-04-12,10,9.0,Saturday
2014-04-12 11:00:00,2014-04-12,11,8.0,Saturday
2014-04-12 12:00:00,2014-04-12,12,16.0,Saturday
2014-04-12 13:00:00,2014-04-12,13,13.0,Saturday
2014-04-12 14:00:00,2014-04-12,14,30.0,Saturday
2014-04-12 15:00:00,2014-04-12,15,32.0,Saturday
2014-04-12 16:00:00,2014-04-12,16,34.0,Saturday
2014-04-12 17:00:00,2014-04-12,17,33.0,Saturday
2014-04-12 18:00:00,2014-04-12,18,27.0,Saturday
2014-04-12 19:00:00,2014-04-12,19,33.0,Saturday
2014-04-12 20:00:00,2014-04-12,20,26.0,Saturday
2014-04-12 21:00:00,2014-04-12,21,25.0,Saturday
2014-04-12 22:00:00,2014-04-12,22,20.0,Saturday
2014-04-12 23:00:00,2014-04-12,23,13.0,Saturday
2014-04-13 00:00:00,2014-04-13,0,10.0,Sunday
2014-04-13 01:00:00,2014-04-13,1,7.0,Sunday
2014-04-13 02:00:00,2014-04-13,2,5.0,Sunday
2014-04-13 03:00:00,2014-04-13,3,6.0,Sunday
2014-04-13 04:00:00,2014-04-13,4,7.0,Sunday
2014-04-13 05:00:00,2014-04-13,5,13.0,Sunday
2014-04-13 06:00:00,2014-04-13,6,19.0,Sunday
2014-04-13 07:00:00,2014-04-13,7,5.0,Sunday
2014-04-13 08:00:00,2014-04-13,8,2.0,Sunday
2014-04-13 09:00:00,2014-04-13,9,7.0,Sunday
2014-04-13 10:00:00,2014-04-13,10,10.0,Sunday
2014-04-13 11:00:00,2014-04-13,11,10.0,Sunday
2014-04-13 12:00:00,2014-04-13,12,15.0,Sunday
